Iteration,ParticleLocations,FunctionCost
10,"[[12.481989326851906, 12.527405446322433], [3.4116609235554423, 5.864215813268783], [3.9811494125498905, -9.961953033934755], [-1.5967316284802129, -2.453103184250198], [-4.622650915103554, 4.115461481658791], [-0.8399650751964112, -20], [3.392752224763445, 3.9750045244561143], [5.017950217462375, 19.485550647360412], [-5.05778245447225, 5.182584315372367], [-0.9830551848566982, 2.0308487345288557], [-3.245371839309506, 10.196116390095234], [0.7689424350589688, -1.8870543103799715], [1.7508196659894393, 6.634506854989871], [4.243861143014309, -5.9740146157254665], [-1.1009873167185407, 4.504060653425684], [0.7581255122614581, -1.9107637369633856], [3.6168332382823936, 3.668825897092892], [0.6389801166240825, 0.43153939353480686], [3.218654101708739, 0.847353905200567], [5.918460633061224, 0.9382949300477694], [1.7459840727806633, -2.21769535027628], [1.9197457045042086, -5.115551639009478], [8.74381282190227, 0.5792182277867557], [-2.4154670910377716, 1.486715072257815], [-7.033392703247356, 15.866585399780536], [-1.3445611695194977, -1.986897199997177], [2.7536280031687363, 7.165552036834493], [-1.0441988347917253, -3.8206090014952334], [3.1793076266790066, -1.0917412795574328], [-7.211728118349763, -6.866117848936236]]",10.289069485178333
11,"[[-0.4435372078977373, 10.644713827833046], [-3.3427976043939447, 8.757929595577089], [5.49661237606173, -10.873725092341065], [-2.4358568189348926, 2.1674809520639577], [2.5976323117185984, 6.493816522330586], [5.616869683136454, -16.62131353685999], [2.7126950347464676, 5.2160918781480365], [4.162292701201254, 12.690375846569687], [-3.5787081740590905, -4.277704583544743], [-5.229755471652231, 2.981411429007089], [3.0924353894551917, 3.3438527404836513], [0.6100990703899689, -0.15657318240954932], [0.14396367894821815, 3.7319654622018676], [-1.4847832086927637, -3.7634706129597797], [0.056603509876231195, -0.8882675466792751], [-0.5786561175239406, 3.8422466474854016], [-0.03893610295797956, 0.8847650920856829], [-0.5762785020588217, -1.2762649791716576], [2.7385750784306833, 1.6329272035907856], [3.83521372590505, 0.504196177417907], [-0.5813103132882143, -3.9171342463003462], [2.2541546102118954, -8.526019780408438], [-0.9000795856018691, 0.7575820463111471], [-3.6879805508119228, -2.7083331170861884], [-6.193690007536386, 20], [1.1047666855402833, -1.2726934251545843], [-0.45212022566428445, 9.548365080821007], [5.255455026044474, -11.257145093212987], [3.370449024071806, -1.229112407239032], [-7.111218007365885, -6.170300687383038]]",0.46232303231639693
12,"[[-9.443830566180699, 4.799724860708043], [-6.7180871361609595, 0.38105431545363544], [1.821550468209499, 11.044493611168221], [-2.023771135092124, 3.7892496875948267], [4.457452913594178, 7.689082497945442], [5.359465754602243, 1.5672900078669834], [-0.02337423272139727, -1.754717309105521], [-1.3779122149015661, 3.114806457398867], [-0.3174512460115171, -10.892458990145816], [-0.23592743831516572, 0.4805485109753507], [6.827887597626001, -7.017657720496292], [0.51307756418956, 2.1470115118637834], [-0.8493405093050898, -4.366962691876139], [-1.9652797549487628, 2.448139792138984], [1.1638646468423524, -2.7589981039926403], [-0.043589139687064904, 4.274617604355715], [-1.3344636927716078, -1.5666571263691949], [0.5913404449264295, -1.0921831539059177], [-1.3260342981741688, 1.7613537242491797], [1.2534635808842851, 0.07908186962300523], [-0.4626228039348077, -0.3065572065537472], [-0.4438390790010174, -1.0495932973824367], [-4.798766830909095, 0.851241142804194], [-1.5763654084798184, -3.520579183888608], [-3.009126139657222, 1.1190950333654293], [2.280348632833203, 0.7395773098011547], [-1.278785884213412, 2.236610046832734], [8.005206104188547, 4.8350019442049685], [0.7940820328807461, 1.011855656335039], [2.885160350737795, 7.514556185873043]]",0.46232303231639693
13,"[[0.8840070297784681, -3.928012558876869], [-1.5174927544047971, -5.477417054417734], [-0.8428733361576581, 20], [3.4681627432081426, 2.5033839075376365], [3.2218282406551726, 7.896415583884609], [2.476331639244622, 13.397178019251916], [-1.5151786323291079, -2.549868757038542], [-4.979590280294813, -4.685887809553499], [2.8998131283580206, -14.883387212807683], [4.469211413955562, -1.2966784982435398], [4.2340777462295645, -5.461794977690433], [0.5972731117314465, 1.580438820304495], [-0.9076286179904948, -2.9947784845004373], [0.01551867649917682, 6.212292299060357], [1.8599096727148234, -3.188493120293317], [1.0711706638151597, -1.681580501117483], [0.5500506178204385, -1.8964215043370156], [1.4758117056081548, 0.8915624100055255], [-2.3127327808581355, 0.37961758435744786], [-1.1902043207131205, -0.15127239570281723], [1.7594402941009615, 3.628071776512343], [-2.228141356977549, 5.357956009730766], [-3.0186206264913964, 0.564892592082033], [0.6366352809475604, 2.9732294355226987], [0.20797892453492306, -12.95722704383475], [1.367239597133524, 2.138337627477232], [-0.870022798027698, -5.710886155031762], [0.9916558429873774, 13.527058910952555], [-1.0172986321427357, 2.210937403766171], [6.520835835868658, 16.677637241895827]]",0.46232303231639693
14,"[[7.8005045786220055, -6.878200098394496], [4.128743877431736, -4.3999856335794325], [-1.9014656359342945, 1.947355992219201], [5.59835329194661, 1.1031739899906186], [-1.402914208214682, 1.693195500357711], [-0.8273849708927101, 9.424727143940316], [-2.4155595159226264, -1.5015165434049011], [-6.075835436774572, -6.5272353404187555], [4.401493869785769, -8.370482680098672], [4.166951492990132, -0.19737733657248913], [-0.1080015491053965, -1.6534184613673908], [0.6655491380248001, -0.4873680486160281], [1.2760198111705972, 2.161822164056187], [1.764938865928083, -2.0323542184259793], [1.578999908592089, 3.321647168437866], [1.7654668838823944, -5.786637789760951], [2.04099768507091, 1.8386445285054716], [1.4138568426186455, 1.5143810601572938], [-2.5343860744908477, -0.5344548076035208], [-0.8793864823245188, 0.4683031629378651], [1.741516764133919, 2.4554535994611166], [-0.5539474814901812, 8.191871378318705], [0.06725701459144906, 0.31127352584889356], [2.188844944199603, 6.745920852292006], [3.099983952623659, -20], [0.4406341328781176, 0.7781735967282413], [-0.12149361030633343, -3.865540244019817], [-4.399668048142507, 2.38244608407652], [-0.6925959922020168, 2.831271466074946], [-0.1264302346547561, 15.417732422938837]]",0.46232303231639693
15,"[[0.36876920088886234, -2.2185290175781116], [7.281495358034174, -0.6296347117938788], [-1.6367143795878898, -11.800870132025775], [-0.5171512279414561, -0.4188073058625783], [-4.547227181146026, -3.1216438617513926], [-0.6531233178870592, -10.936292690142412], [-2.1721168059658424, 1.139958336938772], [4.99988213307539, -2.392394652597577], [-0.7119642469920766, -2.7524242149657345], [3.725660927913033, 1.336674565033125], [-2.8151853088761287, 2.5305131945664563], [0.7068477438844786, -1.5663103331527757], [2.038427452043101, 4.70086730762332], [1.5074709038265128, -5.426474048257861], [-0.05072869313269179, 3.3399253260486255], [0.7242845322186198, -8.580732432229578], [2.377428964811875, 3.0902880251743006], [0.5334712726985633, 0.812455979518613], [2.906866389883948, 0.26610634127245314], [0.7402624820350221, 0.8819063130107846], [0.7324561324127878, -1.5669814693766542], [2.893718705006397, 7.584624783572759], [2.7365870311173333, 0.31155069493105125], [1.3554317421373374, 8.96573559560062], [3.3410127078619, -10.045813740084805], [-0.06658945473784739, -0.3172301526097978], [1.568592804092821, 0.06789981703404635], [-6.486879163213741, -7.609394572112874], [0.7680163764601495, -1.1182674103862027], [-3.36253967901173, 11.30631335347871]]",0.46232303231639693
16,"[[-4.714139077817368, 4.707142927573634], [2.9324804967670444, 2.441350924095662], [2.746655605093742, -16.44732550067908], [-4.077207789712787, 0.19285311638936187], [-6.2748036209611415, -3.8240021415335095], [1.4329857471110388, -7.502019318330186], [3.2379789677444393, 2.794184137682456], [5.542595520920117, 1.7268967293678141], [-2.009547733063344, 4.859247050312599], [0.8876627688547578, 1.8663975734525915], [2.179921267866056, 4.14848837826977], [0.7026780580890992, -0.03572489735430606], [1.2245448106403147, 0.7805356488125401], [0.9924910565494937, -2.9429978240727057], [-0.5637344776811487, -1.7480019626369279], [-0.0499870033355132, 5.33301001545893], [1.3971668704290927, -0.3126976867496438], [0.038561571760721, -0.3699296141320272], [2.4649503414372362, 1.0459157627219495], [1.7734752325968506, 0.707411966876462], [0.016114634207435752, -3.5625554248945264], [3.71775640962998, 4.968818700790435], [0.7216472090048303, 0.32437347876198713], [-0.1854594673577492, 9.843662670760375], [2.4160827296835783, 9.17831890707191], [0.8088254680327527, -0.3863803687472437], [1.8449086568311324, 3.2038523848874174], [-5.567270866527765, -13.40790734210271], [1.6641579141121488, -2.9189211625352454], [-0.102292815275705, 5.066476030751768]]",0.46232303231639693
17,"[[0.5496935941972012, 6.319160087344294], [-1.6123968696280002, 1.38230648831152], [5.8037718050191325, 2.7506323771504135], [-0.28994953153174263, 1.0924245867802607], [-0.2893121352388244, -2.5659622753240092], [2.367666714624981, -4.923006853937457], [2.113834615684683, 3.4099862327065207], [-3.3778849883772777, 4.481700922016192], [0.8368947127562656, 4.957676217848839], [-1.4108619996714693, 0.48208875630130943], [5.207492749159466, 4.188354847002197], [0.6561126372518006, 1.4578710305560239], [0.6007720550628375, -2.4379191986772613], [0.47922899531623364, 2.5828282138371974], [0.5468732388870937, -4.683648092563394], [-0.06638721520111945, 11.802547366380058], [0.11933710454299651, -2.3123071715247603], [0.7126717809941798, -0.4343444826255769], [1.7932777967183997, 1.1938699855259907], [2.4073730330794674, 0.20794596864941522], [0.17265508368696014, -3.244220871847493], [-0.7000195838448686, 2.031320100290084], [-0.7708745522170184, 0.3865365720043377], [-0.6032494205572627, 6.178872941079677], [0.1340238546189405, 20], [1.3621482498520696, 0.3021884894840231], [1.1660130708383327, 2.126866419085201], [-1.9537062483451173, 8.365023918046944], [1.6488562630991979, 1.0317501024586764], [2.9347839482918716, -0.8369020591921332]]",0.46232303231639693
18,"[[4.382601449214723, 6.237704539465561], [-1.1864885459103158, 0.6284121087371789], [6.815357962233073, 16.028501223472034], [3.303891877079376, 1.312123295268742], [4.584844041543671, 3.8208857396842677], [0.11979525564102778, 5.712848995897566], [-0.25423057564042617, 0.9318902734807328], [-8.117902802130725, 2.377243240676197], [2.8022863195544567, -0.5286197651536488], [-0.004366108543592873, -0.5150387755581524], [4.634960625959877, -2.5413907725176985], [0.5926197160206625, 0.7145709285760735], [0.21754526593819357, -0.7135812320862152], [0.3906264845498479, 4.5316921816922555], [1.4799139863890465, 1.0064151449132028], [0.2073082559096729, 9.863511219239737], [-0.42746144917753615, 1.6370276892391118], [1.1310751445333864, -0.4324973204315627], [1.0832250145992894, 0.9152713662077736], [0.3474794432399131, 0.04958532798578838], [0.6613471803415232, 1.3406340895409432], [-2.6431558844553877, -2.3453958816286624], [-1.446234286130427, 0.4629316962093613], [1.260172603180051, -5.123334236727895], [-1.4224707689332003, 20], [1.373735161155869, 0.8749196941491851], [-0.3587061384232044, -0.07418040428478445], [3.021342930224936, 14.193185424001342], [1.5386729333899754, 2.796350275986441], [3.465095931005288, -3.531535930587897]]",0.46232303231639693
19,"[[2.0238435083678517, -0.6476739287560394], [0.5471829544367335, -0.1458941115846869], [7.049440956936661, -5.722771633836238], [4.186504155657881, 0.016078146314126185], [2.0463288570743474, 7.815900145127513], [-1.0922681811116366, 7.782654218740599], [-1.8355839924615636, -1.072435355479393], [-5.365255851652258, -1.2657214160831423], [2.81574874038939, -3.472717759665218], [2.226426116702683, -1.0428779308574545], [-3.100946487578831, -6.351156842366274], [0.6235305953442373, 0.1651640437434012], [0.38394489035156265, 1.7227632179735806], [0.6743733493095132, 2.1501560556483215], [2.1163940920931563, 4.139727461503847], [1.135291699423788, -6.085844312374046], [-0.1269450973238982, 2.811724307346569], [0.5261438957571052, 0.7454848693844256], [-0.006038598101355763, 0.4220317328771077], [-0.7690238709243176, 0.09101180964511793], [0.9819156479463025, 3.066432742501545], [-0.164197677237369, -1.185031785749481], [0.003987863136458714, 0.49538514212443185], [1.482216888331215, -2.4859630122944356], [1.3543913306472968, 10.562960770203997], [0.28793955979976293, 0.5463388341093112], [-0.056448025023841275, -0.6469060999532792], [5.82300502787009, 1.5505123235478884], [0.14296383862569528, 0.43502698791502237], [2.622370722075979, -2.247053357845938]]",0.46232303231639693
20,"[[-1.4725830069998742, -4.1980223920794], [1.913821787241432, -0.5331970315523467], [2.0968782487022484, -12.286788692533598], [2.644023222774719, -0.16821654566816657], [-1.9353570786732246, 2.930788560379934], [-0.0282290546677606, -2.9272356935132793], [0.13740791621406534, -1.0010196196217984], [-0.06398517024815842, -3.6521723847233742], [-0.2867257989353469, -0.8750874270716449], [3.4385475164307273, -1.0607534758468549], [-8.063886657591699, 0.6437943564639195], [0.6602214070384465, -0.11175978536964754], [0.61156057270895, 3.156777388824389], [0.8068563869686126, -1.2481016469608068], [2.127350246082363, 4.92284119612182], [0.9943629505721046, -12.35518176015082], [0.41440457595812047, 3.098377312040875], [0.16332439394447335, 1.2324221730826053], [-0.34911505066585863, 0.08284375346079287], [-0.3745283060767075, 0.19768819374685553], [0.5843325013686096, 2.785552826715798], [2.333601734611392, 2.1084859602606367], [2.20411590691968, 0.5130040503471865], [0.5498720455347827, 3.1958249296129484], [2.4064788432644195, 3.1112975493281967], [-0.36693476787337065, 0.18488569004420052], [1.0531923577815971, 0.3696803524482035], [5.715879486567062, -9.445765118145692], [-0.19795598294691652, -1.2197201011669803], [0.7113388072427895, 1.2377649211360051]]",0.46232303231639693
21,"[[-2.365256233862994, 1.522368158429579], [1.4628480171221714, 0.36560963959353043], [-3.134894526011987, 0.8711094951268041], [0.9822946944758713, 0.11594859167137639], [-4.556348923375776, -4.143869834527637], [0.396691849506629, -9.829948002944331], [0.9740021163993965, 1.1600244176370567], [3.3773764582498327, 1.4628950879086542], [-2.479997797071483, 2.673001459166233], [1.521645866791118, -0.30871619247889115], [-7.266666364348176, 4.689417878726169], [-0.2424043080668663, -0.1317099249434808], [-0.7971793827779289, 2.995521741203039], [-0.6942322480669846, -2.3693965176430063], [1.226142771774744, -2.848309791571441], [-1.1562083787690136, -9.720061518158845], [0.7719418502829064, -1.005134507845404], [-0.1886493581606497, 1.0127516031582633], [-0.5892685674610106, -0.15458783213062752], [-0.05918552321479287, 0.07193092051436001], [0.13271001658233517, 0.9155785821892763], [-0.7271504514757052, 1.8330326151909087], [-0.610063554236143, 0.38104070198180995], [-0.4700905889330218, 5.213716454706341], [-1.138085166885297, -2.533129427933064], [-0.8218619829555118, -0.19674849370469377], [1.260174055125463, 0.9437574956420838], [0.6992645024066091, -6.169028826469933], [-0.5432196041464334, 0.013230171973846794], [-2.5346849315586937, 2.020727739869627]]",0.274274467812335
22,"[[0.22413760788429116, 2.808996975861692], [-0.36228937396011207, 0.4945602134102073], [-6.468751309604588, 8.69240861464819], [-2.361485409424879, 0.30340270911719514], [-5.3339028802727855, -3.937191342052172], [-0.061390793601878546, 1.3422827104900357], [0.9951590170880219, 2.4206534012934506], [-0.30673021810158296, 3.018335317652656], [-1.1757465666417546, 0.17451723074899617], [-1.0634677943968351, 0.6619837879025975], [7.017669189206422, -0.825681865059205], [-0.9775614736642869, -0.042699208244210085], [-1.7442917741912272, 2.749594935479582], [-1.4259785277236219, -3.035164025095398], [-1.782782347968189, -7.850864135574402], [-1.0484048248272697, 7.370562243867829], [0.5275326301179206, -3.548959010542013], [-0.5609811024470923, -0.8885879422386884], [-0.31679247191288773, -0.27296025848628197], [0.1522900519344417, -0.007094073530853132], [-0.9530112947981577, -1.2544154259212705], [-2.571313294572498, 1.6206166372670199], [-2.0895907688807265, 0.27504886174562415], [-1.065324672878461, -3.307212308589194], [-3.1441834915762783, -1.760302613405765], [-0.4466577956034087, -0.27865162155940637], [-0.5163890366355615, 1.0821128233614907], [-3.552403318554421, 0.9889193283842213], [-0.6789139920790853, 0.9814800433479065], [-1.17363956581994, -0.6360787539261468]]",0.274274467812335
