Iteration,ParticleLocations,FunctionCost
15,"[[2.495055949924621, 4.475915285451714], [2.606903501043106, 5.40354555424286], [3.052088913667707, 7.399139895561463], [0.9427399865847002, 4.738906250705294], [1.457791669149275, 4.459729716402282], [6.0442424620200175, 5.119497848861931], [4.1072968446228835, 2.4141839281479203], [1.9516291621521762, 6.672217835672255], [-0.2939339184900014, 4.367335144026974], [4.811439034603662, 0.9481726053571142], [2.1769825313532225, 5.46461656419295], [1.0953340144324302, 8.513253540171998], [2.011021481093723, 4.514029769955716], [3.7037950311535246, 3.2805625317696236], [1.2328246515449506, 5.520072266085586]]",4.956173642036451
16,"[[1.757583137608795, 4.603881644466533], [2.1127645012177454, 4.722516303436123], [-0.26554701728228514, 1.973210076712152], [2.125953170556739, 4.160966076003971], [2.784641764607147, 4.1042094006532865], [-2.4645991973033965, 3.92209795931122], [2.879078958437886, 3.4901685670616174], [2.1030792430174854, -3.551930763637012], [-0.5760429800121375, 4.71684060110314], [5.398637448119569, -2.977939525227186], [2.767319055754648, 3.150361242809006], [0.455113326540193, 9.607754743937658], [2.012859182505385, 4.091075177896796], [0.9301599944813033, 3.7069762527572316], [1.7958422342110187, 4.941630101342939]]",4.956173642036451
17,"[[1.614757815145634, 3.8702256366000602], [1.5782032244543633, 3.563031860316628], [0.7969149823712054, 0.12448138743735382], [2.81042376749525, 3.6352132626161824], [3.4719596712935727, 3.849038356613121], [-3.90534735975315, 3.421594173576733], [1.0617539887971228, 4.851006578591027], [2.2058117209989687, -1.5444636724664838], [3.837461465497271, 4.592294515885291], [2.3147317714068545, -2.5524705174239544], [1.736814232484136, 2.161679285824358], [1.43494446226991, 6.58790652038012], [2.0141455734935487, 3.795006963455552], [0.9872895588126684, 4.017663600277849], [2.219728522539336, 3.311102809276351]]",4.207414566489154
18,"[[2.236626680476882, 3.547089587774385], [1.2375175473583107, 3.682226063382756], [2.2887844471392254, 4.703955874222139], [2.957054471271846, 3.9174681425008986], [2.2242775629833327, 4.082476714774433], [3.9818318324494513, 3.3885211783508984], [1.631878848305899, 4.918804062281261], [1.891884161150841, 6.0752140215948875], [4.347304624335221, 4.372170795739356], [0.12655848091405764, 5.193497962596201], [1.159716694337684, 3.432889097833196], [2.6936768932719195, -0.11345525675477486], [2.0133959044271346, 3.821526068876335], [2.4930782464500343, 4.264661961525911], [2.1945824182694853, 2.8372360006958877]]",4.207414566489154
19,"[[2.3533461072319444, 4.172923189565857], [1.0546313296350158, 4.581404550206981], [3.208218721913234, 7.627644899368793], [1.2317401709722202, 4.424001537098731], [1.1901143342517542, 4.256027390926612], [5.788560833181928, 4.186591683730268], [2.5385269074376846, 4.438303334433214], [1.8505716195145325, 8.827764874145236], [3.81658679187577, 3.739271128828226], [0.8425824308891712, 10.5786898987175], [1.834201011139165, 5.41613672854991], [3.2799093501273564, -1.3196076400185732], [2.0119386575969616, 4.1591922225689935], [2.8870498824543027, 4.385375413186827], [2.0121121576061656, 4.7051982939462045]]",4.207414566489154
20,"[[2.387867558189919, 4.545163697768665], [1.9129538200460345, 4.891013537192455], [1.7530227336062336, 4.164722537927929], [1.0375077344268204, 4.41005723241699], [1.9632940965775958, 4.257013080724638], [6.933778111470257, 4.652890936802775], [2.6029468464436984, 3.7478492428014687], [2.0491738376966673, 10.223576673883077], [2.6473530566735137, 3.5984052739206023], [2.9666409765519623, 9.194645828793645], [2.525752538135498, 5.842806060805029], [1.2692857111055176, 8.421068649253042], [2.012529792511901, 4.332509169304881], [1.589145898898587, 4.239733802377161], [1.8852299603305802, 4.838333934082383]]",4.207414566489154
21,"[[1.7113433598673349, 4.52134261216403], [2.6891453028014327, 5.051054507706397], [0.9046244867602554, 1.5999366858912687], [2.5582848598531376, 4.161718621441222], [2.542686678726396, 4.2234519609007375], [-1.6713595627298758, 4.217565359674681], [2.266408529015483, 3.7201898186008977], [2.15784905190208, 2.4591462493312912], [1.4905384671744375, 3.949025578877904], [3.584163291630727, 8.084252496764025], [2.011120583234381, 3.7097894122845294], [1.2856038499523503, 7.637967947908871], [2.013380426102684, 4.161105490453639], [1.3888169567705035, 4.0766809979178555], [1.8953301961703986, 4.619407677325807]]",4.207414566489154
22,"[[1.3699845518366656, 4.476397513763053], [3.1398633852071565, 3.767401761083337], [2.516295794548405, 3.0782998929616174], [2.831770837899902, 3.8513335108169335], [2.4135669071578048, 4.024801234186657], [-2.50770867415466, 3.6925344105169087], [1.6445721975331757, 4.1302147982145545], [2.2215461980869913, -0.7562530540861085], [1.0248809249579933, 4.325965588374395], [1.4111341157683475, 6.708643128124092], [1.6521687220236432, 2.622093033530152], [2.2480830131591403, 2.6733636454831338], [2.013469476496818, 3.929750213742496], [2.088076289339299, 3.9891563164418162], [2.099798394201411, 4.459986086030466]]",4.207414566489154
23,"[[1.3375797137989458, 3.7145013922168557], [2.7529576033028267, 0.6676179770148591], [2.672515466528008, 3.409431696548938], [2.2408258437926083, 1.4806781603662134], [1.9880923721127457, 3.741613236167052], [2.894798690820868, 1.52523410494961], [1.2093623452273325, 4.214123401164973], [1.275380061846703, -2.8082643548138493], [1.2614436614222728, 2.0017501945186504], [-0.06770512774516413, 4.848095734706442], [1.4009024191761268, 1.860705568402088], [2.4367591218017366, -0.8086884485795576], [1.4005352998922267, 3.6290805809678943], [1.81371407852661, 3.453060400386936], [1.7277084857526093, 3.6934063956583723]]",3.8867586834241097
24,"[[1.4128723853509895, 2.7970973489170055], [2.065105259140778, -1.478120508619662], [0.9337577621422506, 2.7739953958382637], [0.19541597036468517, 0.035850128719117524], [1.5257324535301895, 3.216704412509484], [4.780616617973691, 0.4461662717187407], [1.183612069669691, 3.789268266981163], [0.6797145003669182, -3.9647252562584976], [1.5832084800484978, 0.36012454644707503], [-0.09585922050496243, 1.8230484307117925], [1.2250160071828653, 1.327734342812443], [2.0544148321480726, -2.3288757622780816], [0.9716708539398526, 2.997797112880794], [1.1993026085452545, 1.3275263945189195], [1.3457824275990624, -0.21372292026529838]]",2.9992999566432776
25,"[[0.7251173985861351, 0.685940234917318], [-1.5806506882161941, -1.4693728694030581], [-0.7891866881987193, 2.1785645552401434], [-1.236370941034861, -0.9755294934338494], [-1.4343901101019139, 1.214432982530032], [-0.6609319627864148, -0.6072867340776804], [0.661752126875373, 1.3902853827538473], [0.11631928043553208, -3.7958548266865964], [1.1624389362672076, -1.2413987122716004], [0.1322525145432952, -1.5293873998284564], [-0.8079012412769104, -1.1422394354855057], [-1.1053788861036145, -0.1561104034598939], [-0.5630053541998903, 0.8525574521563315], [-0.8654984758931086, -0.2509966347049313], [0.16791006918599893, -2.73332243139839]]",0.0387336858664428
