Iteration,ParticleLocations,FunctionCost
10,"[[-4.162902107859343, 1.895981422789734], [-1.2870939540382746, -3.1382353769603806], [-5.019701104950818, 0.3939103226915437], [-3.143135516059692, 1.0487561525658946], [0.2724990697399179, -1.3630978954607338], [-8.052691642968018, 1.0997414250373503], [-9.725248346465081, -7.537982160882258], [-1.475871662515337, -0.3882076565570518], [-2.4127744964077213, 1.3901267317730515], [-1.018198468681459, -8.37433095819096], [-5.07081609064095, 4.000174343599546], [-7.338801418457279, -3.5278593014142263], [-1.2841972318963362, 2.306240592269269], [-0.6222750547875805, 7.854364410024173], [0.5203688211714317, -5.783069961112595], [2.059814822879907, 0.8698542060422372], [0.06952384193640526, 1.0336258232735052], [-7.6439511971081355, -3.8337872709033824], [-1.3264711180857962, 1.4849754287441135], [-1.2311037580576065, 10.547606429469504], [-0.7488247988795909, 2.7420580447754537], [5.825754682646588, 2.690056967308693], [-0.7537229175285036, 3.7667800076627422], [0.14513137231505557, 6.694328137235145], [-1.1163683678745429, -3.0723285585972864]]",1.7501413737775986
11,"[[-5.298073816011196, 0.8774305149889952], [-0.2215366697397998, 2.837561769135682], [-1.5816363243407539, -0.2298148843745338], [-1.8320467735827286, 3.202449489792242], [-1.247937367915924, -3.7887575294111455], [-14.43178830723512, 2.718391703843926], [-2.6797549308622584, -14.19029862948241], [-1.6035065490940728, -5.363648972064471], [-2.874719885883127, 1.832855045312922], [-1.8428008049240954, -14.487344417721], [-1.6111235582036474, 1.826443992203842], [1.9795130587248986, 3.089233209549848], [-1.3185538702400983, 3.124681253473385], [-0.9927469182490309, -0.8608069535321654], [1.1988407758371373, -6.4328546417284915], [-1.4367096126823462, 1.0971086804284524], [12.053804520037147, -2.817237032019178], [-8.159665438073933, -11.715014406497348], [-1.3220493715292085, 3.3602214211867194], [1.0935032920740926, 3.209595284001127], [-5.506858106632738, 3.019472687910552], [-6.715149267120404, 3.8910962695970914], [0.18986117703297134, 1.560234836319561], [0.13559687086133554, 6.0202335438421715], [-1.2624083237748072, -6.392352052514612]]",1.7501413737775986
12,"[[-5.0092632051896615, 1.2650299177337447], [-1.5450200076229839, 5.564223750388669], [1.2757716194687294, 0.6939340051336733], [-0.0830964569211452, 4.560338073434813], [-2.4568981047253367, -0.11162480184184531], [-11.551813760524759, 2.8565702675663394], [4.321674294523144, -16.344663626656875], [-1.2428964559879585, -5.521078995654102], [-1.9615969200220729, 2.1029238802005925], [-1.4212576524554508, 13.370835976229374], [1.0965981605341333, 0.30168720380425684], [4.76948164146688, 5.528191390230539], [-1.3477826044377772, 3.0160689338649305], [-1.490749957757717, -4.469126890410101], [-2.2415571178102316, -0.09223561453298945], [-3.7400874494340455, 1.975889797858469], [-2.057824237372122, 0.18495497580917153], [-2.3702570738295803, 3.2674517493288047], [-1.3200053377404801, 4.3400169170827585], [0.9124987365936679, -3.9471555661621647], [-8.145818109935306, 1.530169172507523], [-11.854476932572378, 0.5960795005133512], [-2.0980820397543067, 0.19691670557483065], [-0.9086365684015616, -0.23618374353158345], [-1.3895240236072508, -8.0377214150379]]",1.7501413737775986
13,"[[-4.347130404567951, 1.9881957379078656], [-2.271063802737698, 7.174002598675769], [-0.8906865669322248, 1.9385220351188643], [0.17882254698760247, 2.8533779186434467], [-1.4429463068474697, 4.757542173610416], [3.079511603675101, 1.2721251939016085], [6.673223586525795, 17.594210577071387], [-1.061726145508768, 4.917305891753559], [-1.0405492272938481, 1.7704675583511866], [-1.0052463134538672, 9.693875378852644], [-0.9923039065871966, 0.43867751889827633], [0.8010222499286082, 5.613689980136699], [-1.3491239096880732, 2.451553406247624], [-1.6349124133403223, -1.101725457139008], [-3.0960855234736346, 6.3748945950031315], [-4.685046163897466, 2.1397191893857745], [-11.230370217778344, 2.3378641580382364], [3.4852979694248623, 12.38415924755238], [-1.3197071799850473, 1.6616497522601597], [-2.4838035747087677, -6.955816791101114], [-8.929170599272426, 0.754408728158318], [3.402114222009015, -0.9421868239117055], [-2.676175976657654, -0.44112933926979814], [-1.6430804132203054, -4.6083706841317635], [-1.3919275992544258, 2.8683214606176453]]",1.7501413737775986
14,"[[-0.9894689075741026, 2.075404862323619], [-2.4189664405891804, 2.3331270462515272], [-2.7252597174209683, 2.450561805619491], [-2.4051832170061926, 1.3199188617105015], [-0.5306961079101873, 8.059037439991608], [5.760056785298789, 0.7740969113106132], [-5.425011414558547, 20], [-1.4029496186109762, 6.832831650533783], [-0.5630446284596299, 1.5358941641200756], [-0.9966281800592096, -2.2232064333441457], [-2.6565282624911584, 2.6091164986672624], [-5.8203414684067205, -0.22317305084224515], [-1.301880013893028, 1.2743592481946364], [-1.5110440925890911, 2.057741827741003], [-2.041236039543808, 9.720201633673543], [1.2647694899287405, 2.151202335882384], [-10.50954212675587, 3.563889219950849], [5.325405407675776, 17.777980718820444], [-1.3229558965932178, -0.14010532023220268], [-3.2035660936430066, -7.987164662126209], [1.0098335607693052, 1.1011910367555848], [6.31042320818994, -0.8474490078984882], [-1.0095890466951944, -0.20399982857523086], [-2.0685276496186624, 4.212537539172821], [-1.3382272860226234, 9.894678243712397]]",1.7501413737775986
15,"[[5.288260403227159, 1.9783837217604259], [0.8819757954170124, -1.386992635724222], [-3.8712121180410533, 0.9647446285849495], [-1.878699142540417, 0.19142827114532723], [3.161039792443281, 7.94058706968637], [6.319074510221223, 0.5292492747994509], [-10.37666468795877, 0.3979774530857192], [0.19676912240028166, 2.5804453103372174], [1.1968740253417516, 0.6183599191389024], [1.0288745995267012, -10.118986959385193], [0.45851894351993927, 2.9166753232636626], [0.1530870664829198, -2.7817757656743662], [-1.0854843286607054, 0.4361324871704719], [-0.05406513281277281, 2.785184377975511], [-0.39865540352562867, -0.28841564371893824], [5.241161873026744, 0.3300560298938371], [4.9566368858564775, 2.102093335177686], [3.0089051591858067, 5.905580418091473], [-0.7628617380925014, 0.9852123710998506], [-0.3958702198217079, -1.990727753073556], [7.967136472798517, 1.3439386527736716], [3.403563086853664, 0.9430106064037107], [0.477407865079565, 2.118131046667635], [0.3813346680158247, 8.214878125428982], [-0.9069509189346775, 7.201639050213732]]",1.6828029758857235
16,"[[6.457782228889271, 1.38082496529228], [3.3235091280091202, -1.027255641421009], [-2.3545103367892297, -0.021881136679987367], [-0.30294755513481286, 0.04059744510070051], [2.8627395643186975, -1.1440552118430576], [2.601573665041182, 0.9595670518339138], [2.6368174955021413, -12.735955267862915], [1.587867974470881, -1.3288914545294306], [2.3643172241682717, 0.45813389717327463], [2.4283746974382985, -4.557291543596779], [3.06619789865229, 1.8653315891644469], [5.240811539529723, -4.069325234091624], [0.28731917658053163, 0.2556693816178493], [1.067487894106121, 0.057860227395911235], [2.8931285801000572, -5.221148570873506], [0.0790204371735097, -0.45314853046961767], [8.492563006339662, 0.33898008655676537], [-0.01626314040679766, -7.717736352262557], [-0.28966461162411195, 1.8775903679979282], [3.724803044764837, 6.413129160576461], [7.8332075176740075, 1.3786448686427566], [-0.08113918043752921, 2.495931860281213], [2.0121241029133916, 2.615312605090014], [3.012864551334379, 9.557671625953532], [0.3591535458525362, 1.3647122380600019]]",1.6828029758857235
17,"[[-4.891063952338169, -1.6888672681796404], [3.379009282884011, 0.052182494745081076], [-0.876638551859998, -0.6895618820546658], [0.8000785560491099, -0.06498413313053819], [1.3251077453528528, -5.5668648033745045], [-3.6892461874994367, 1.1522833389447698], [10.934112621105236, -12.979058203699005], [0.46686381827232304, -2.413283402295919], [-1.9227998623220226, 0.24940876577037074], [1.7198635273954128, 6.181025115243374], [0.36474300720072694, 1.0598033147866506], [3.593682978541945, -3.018963844450472], [0.7544852254941934, 0.09741551541658416], [1.0031694756350937, -1.884942345191675], [2.3303692838134826, -3.964148153239325], [-3.5919935903682294, -0.3250788423520026], [7.5285081784812675, -1.4284766066561494], [-2.4354319503836646, -16.710696794930172], [0.02718804584022705, 2.031497715282576], [-0.40113870659210615, 1.5110458823946722], [-1.6397524051909018, 0.636688969091995], [-2.6464778972462817, -1.0020744219092035], [-1.1837971575826511, 1.5710908308436307], [2.907785268392121, 2.9479745388631384], [0.6532404898628424, -3.3047886763208876]]",0.35371416893227964
18,"[[-7.964498563400652, -3.063020006796764], [-2.3266004883001448, 0.7872730865126792], [0.6502637585199305, -0.18901465124451167], [0.13976331510558082, -0.053965522540487004], [-1.8114090053469636, -6.954243236227498], [-2.7181825406860125, 0.5992684178751606], [5.77373006438505, -11.599560088890232], [-0.9271869176796244, 0.7333755630298859], [-3.788411970684499, 0.08583237441042635], [0.41674209558826614, 3.5171799660468253], [-1.8094806060331252, -0.7477014195659837], [-3.899294508126664, 0.23624002725597704], [-0.9187300368424873, -0.11796170555715038], [0.45157658587220095, -0.4646556357944187], [-3.174674533378077, 1.458383481200383], [-4.196217976953739, 0.08689900429669761], [-4.681878919348968, -0.47579979137390915], [-3.588359207707979, -9.21275341610724], [0.034627488526689926, 0.4686124895305557], [-3.247277655393513, -2.916721919178105], [-6.586699735196272, -0.8211278270336069], [-0.5552946876354801, -1.8601586436665325], [-2.6482354796713206, -0.834692375072398], [0.8774965586014236, -2.2104171720309536], [0.1828561467570663, -6.559300195619138]]",0.35371416893227964
19,"[[-0.6007071804405237, -0.686576851465015], [-3.4726612749362933, 0.7557136752066195], [0.865717939362146, 0.5485038988223322], [-0.9409623282523725, -0.01964896923180677], [-1.40279681465308, -0.9107293280246385], [1.7161156717494772, -0.37887252233656665], [-2.509762789705113, -6.370835834128524], [-0.7612682594525797, 1.6322530784787406], [-0.7404800565334506, -0.09022331640608541], [-1.7924604296849884, -1.6052959899377637], [-1.8308676786431752, -1.4097614281906115], [-4.117373618360636, 2.1628791390366873], [-0.9645003545896971, -0.13977157016652086], [0.027517690794495675, 1.3716343932123933], [-6.901945129499689, 2.9997393685962126], [-4.5957217388246505, 0.37207102543524556], [-4.970627202356123, 0.3485620857989473], [-0.4420134014164625, 10.55360306676096], [-0.4540607689694113, -1.2147716188204227], [-3.281613423608525, -2.6564246861251366], [-0.5963376727386054, -0.605424620967776], [1.1781181827325, 1.0841675379178055], [0.41996757776788973, -1.0689019074519228], [-2.551986066102211, -4.466100954424832], [-0.5654548075509166, -4.762603122016468]]",0.35371416893227964
20,"[[4.5545056314169825, 2.0145094136665693], [0.9982557739927738, 0.3338095967343489], [-0.8826572627790675, 0.31207778095410443], [-1.367452399546384, 0.11896444965847645], [-1.0847484563944974, 4.036953187419819], [0.9066393977843012, -0.591506958675303], [-6.837548386763702, 6.632647122844084], [0.1654249859295731, -0.8921288428920773], [1.9099210974830116, 0.04203884967586738], [-1.2411646375564085, -5.144046388241097], [-0.8005054364215691, 0.16123125879287725], [-2.272744869120143, 0.7736799004887842], [-0.37302817875032357, 0.090929807915131], [-0.8054109425140854, 0.5956004366446543], [2.0741831404946165, 3.982831290343828], [2.900198022635803, 0.19400351207198835], [-4.302187231445632, 0.8279626436130232], [1.9558724832336987, 20], [-0.6742413144997264, -1.335220550105118], [2.127021169394425, 2.693569489353962], [3.6245368766516934, 0.22907495381657428], [1.4719934378285653, 1.8897433859951707], [1.8525722559400735, 0.9303396448001053], [-1.1951162684632841, -1.067656964586282], [-0.9872854446925723, 0.6284080003285197]]",0.35371416893227964
21,"[[5.564652424132359, 1.8541027057174986], [1.8641029302267476, -0.22038769842773703], [-2.1051703030962954, -0.20057182247454486], [0.09144046653123605, 0.08623181988830235], [0.4383769504317887, 2.96860169360813], [-1.3645308056064436, -0.4092379424566961], [-9.592708518765146, 2.6134525258740933], [-0.023172417539909507, -1.3923775668591227], [3.5122692201900145, 0.13243799209756263], [-0.7117560836885124, -2.0506348282716678], [-0.022377267393647204, 1.082642437314313], [-0.486953699272616, -0.44234977853263446], [0.16465376877431814, 0.24197074556775222], [-0.9023236567764048, -0.6733624968742751], [4.118278084568169, -2.724756185721432], [4.8093009413385595, 0.057518924491119755], [-0.4053180009004733, 0.8352739064217125], [-0.8500255219860873, 4.382465444021207], [-0.17665737495491673, -0.5526585433575228], [3.236006658137294, 1.6995956986073808], [4.560010629724958, 0.5839080072687441], [1.0269239435407482, -0.8182145361237612], [0.4627747655470762, 1.6539767153499372], [-0.1432906921591548, 1.893547684274806], [-0.2329365877660735, 3.577238021884302]]",0.35371416893227964
22,"[[-1.1681381777511115, -1.5710630266483834], [-0.37529280111194296, -0.44267967661539254], [-0.06593607231214671, -0.2533730512203296], [1.0104411364787005, 0.016621124158748654], [0.2844271696194276, 0.5502855268313582], [-2.8960127783131937, 0.003793954118759435], [-1.6630494044151547, -1.569826472131572], [-0.20988358649700872, 1.0228602501723], [-1.044460997581644, 0.09223921788512815], [-0.263361056950132, 1.3815034502074832], [0.39215528598843225, -0.2927036879143836], [0.8574082149441229, -0.3801016269883788], [0.3505564795490216, 0.1443066855562949], [-0.09955474806314424, -0.6449913567020724], [5.187724492067103, -3.2295840331617063], [2.551469578060118, -0.07166433461344054], [2.49118599237932, -0.5069362473591046], [-2.531837381503724, -13.610921170489945], [-0.014561142274512523, 0.9037088995867573], [2.6005974129330895, -1.910581820263689], [-2.2683073082211154, -0.17720382881940133], [-0.6076671128842235, -2.1829899632485557], [-1.6759817123685863, 0.18146256911684744], [0.5100991103795969, 1.2866650859554287], [0.1917208296094831, -0.6066046889577059]]",0.35371416893227964
23,"[[-4.830408873808667, -3.445938485492121], [-0.6777305418976092, 0.15434771718873064], [1.9304738067520784, 0.3252831515430292], [1.4129752556364914, 0.21090742585176092], [0.256109999490539, -1.79070032401735], [-0.4362058773647206, 0.3963775453000158], [4.683937700596083, -3.385187079253324], [0.2861476550775127, 2.2070943517324846], [-1.799950959518894, 0.13362528252239228], [1.2242229875450459, 3.7247768612266685], [0.6688135965082043, -1.175620059731803], [1.653520751295663, 0.04540388276370788], [0.48068837709131396, 0.07594184354827477], [1.0629886343988475, -0.09726200254904827], [-0.707091469767767, 2.209522006382441], [0.4784533356628953, 0.22757884337328274], [2.885480836174651, -0.14734200281781618], [-0.1704068176764535, -11.64629187620664], [0.4368889102715686, 0.870780470776283], [-1.3895087572839881, -0.9341925894997667], [-3.919071548531509, -0.6004669718227181], [-0.6706435437072233, -2.7167876435501968], [-2.334547556631713, -0.9076409903780573], [0.9306900030973926, -1.3599836411942348], [0.7824882146364665, -2.72119488899105]]",0.16875794977970837
24,"[[0.465460248111337, -4.4289732216460305], [-0.20359513972995125, 0.5632729701167258], [1.16409087715735, 0.7174499703471188], [0.5170828865192889, 0.2395064342636609], [0.3573886066067875, -0.1472358992049787], [2.7625951839918703, 0.40216947915197077], [5.024999841439729, -3.9013349155660455], [0.7063500609080952, 0.0608916321058377], [-1.1742647788251017, 0.1808666815067091], [0.7704772048537165, -1.0663387029722364], [0.668508770789271, -1.57846930413722], [1.9140377737949943, 0.4570918197997913], [0.33609910707612045, 0.06706376230361247], [1.5041054268347567, 0.3100323297137231], [-4.77693717565474, 3.4608671203308297], [-1.0177176650714335, 0.39906639756275464], [2.031194794681937, 0.3937196208418948], [2.0666121875666255, -7.352359785966668], [0.6382466587428579, -0.39895109909201554], [-0.8000987792710914, 0.6474771638500476], [-2.907206278540703, -0.1545013971028915], [-0.5658741888485203, -2.3751141645246348], [-2.179351483848241, -1.5303076050098803], [0.6053624062235854, -0.7765519797721205], [0.6920637185481205, -2.8193566574731017]]",0.16875794977970837
25,"[[4.012961602694826, 2.547149430412439], [0.900934512508612, 0.4432123694528831], [-0.3930710711848817, 0.3807018695020335], [-0.37419436378813087, 0.22747146189084647], [0.41479851594275663, 1.4194264613606733], [3.6048708014919884, 0.04434322219817466], [3.3094194330721267, 1.1880239706543971], [0.4319889281973263, -1.4255551172568328], [0.6193602139341641, 0.1426877485217421], [0.22620654827310283, -2.284593919981049], [0.25608373846458243, 0.6880464517213105], [0.8822825411859394, 0.7107350706797478], [0.23773971708616312, 0.11817276692790135], [1.6396495351847005, 0.4375095112605235], [-7.1011524617083825, -2.2540427458742704], [-1.9353586512727614, 0.11130394874652189], [1.1138834261754345, 0.595393664871855], [0.6557438032175764, -2.36280104118877], [0.5837094151167695, -0.31126038838902426], [0.856838395633216, 1.7257344157880807], [1.754894439812583, 0.5212415560427837], [1.0976026608792155, 0.9881354368329163], [-0.06353910432278154, 1.2193870858102904], [0.16170094621316156, 0.663190256433392], [0.0317925723713508, 2.808894001062045]]",0.16875794977970837
26,"[[2.1767269988068327, 7.358758315991101], [1.195412601990156, 0.012277018430304043], [-1.087309288602551, 0.08507588394486382], [-0.22744764300176323, 0.1986339855473964], [0.400804040828001, 1.0829457751756646], [0.582435867031859, -0.10782611697877459], [-3.7349019889113073, 2.8086895912344945], [0.19833749677558318, -2.1763237882774815], [1.7322277579332066, 0.11800807833135303], [-0.11671578348539563, -0.49856231701333753], [0.03443376181431479, 1.8774690655089021], [-0.3606390725495425, 0.2966901297104977], [0.3016405772760439, 0.17472081471147968], [0.5785105626819862, 0.12315042092890405], [4.778124125166617, -3.5453567167066105], [-1.5870081887229501, -0.04634033147370495], [-0.11789914858541684, 0.023511575881521085], [-0.7455904542611453, 3.4961816748998578], [0.09870098478641676, 0.6211290869832583], [1.9862932313943515, 0.9839410007377004], [3.86817490356904, 0.39872050550689386], [1.0003556292580813, 3.1644753794115603], [2.0812723137297966, 1.1948162726512812], [-0.001091622545272758, 1.6049519078048182], [-0.08509315022791741, 2.770033872101981]]",0.16875794977970837
