Iteration,ParticleLocations,FunctionCost
106,"[[4.47119924944605, 20.0], [4.471840707834035, 20.0], [4.4711847052695, 20.0], [4.471465788529682, 20.0], [4.472359036310544, 20.0]]",19.99750746277982
107,"[[4.472841789318925, 20.0], [4.4717009788199595, 20.0], [4.471256457562372, 20.0], [4.471347336353796, 20.0], [4.471047586173217, 20.0]]",19.99750746277982
108,"[[4.47368772332817, 20.0], [4.471543381126628, 20.0], [4.4716981487235214, 20.0], [4.4715240715506495, 20.0], [4.470358829471986, 20.0]]",19.99750746277982
109,"[[4.471276699090665, 20.0], [4.471436542211054, 20.0], [4.471740728583621, 20.0], [4.4716823358669, 20.0], [4.470602768975723, 20.0]]",19.99750746277982
110,"[[4.469668542870711, 20.0], [4.471421150825794, 20.0], [4.471627517587477, 20.0], [4.471691645970277, 20.0], [4.47225084632686, 20.0]]",19.99750746277982
111,"[[4.468942491927447, 20.0], [4.471514001948373, 20.0], [4.471463721244236, 20.0], [4.471466036988199, 20.0], [4.47326931949109, 20.0]]",19.99750746277982
112,"[[4.471150154747365, 20.0], [4.47161701906366, 20.0], [4.471449579663189, 20.0], [4.471393871608105, 20.0], [4.471471246010136, 20.0]]",19.99750746277982
113,"[[4.473328125292046, 20.0], [4.471579139252529, 20.0], [4.471612680864193, 20.0], [4.471527982735172, 20.0], [4.470278038903877, 20.0]]",19.99750746277982
114,"[[4.472451168199906, 20.0], [4.471552623384737, 20.0], [4.471692500283683, 20.0], [4.471658932592871, 20.0], [4.471783217180703, 20.0]]",19.997500039994392
115,"[[4.470214019346466, 20.0], [4.4715502397799085, 20.0], [4.471620431739025, 20.0], [4.471742686837101, 20.0], [4.472556101392128, 20.0]]",19.997500039994392
116,"[[4.470334415317035, 20.0], [4.471600727602489, 20.0], [4.471567064140665, 20.0], [4.471632276227302, 20.0], [4.472153060270345, 20.0]]",19.997500039994392
117,"[[4.471304470994113, 20.0], [4.471620891844814, 20.0], [4.471542120338546, 20.0], [4.471521415860546, 20.0], [4.4713551975340025, 20.0]]",19.997500039994392
118,"[[4.472051099286234, 20.0], [4.471617564075292, 20.0], [4.471560079540685, 20.0], [4.471547028642159, 20.0], [4.470841429892279, 20.0]]",19.997500039994392
119,"[[4.472340422702937, 20.0], [4.471555569969215, 20.0], [4.471580179676709, 20.0], [4.471589658951569, 20.0], [4.471193406104478, 20.0]]",19.997500039994392
120,"[[4.471314936490752, 20.0], [4.471534963192349, 20.0], [4.471592853123269, 20.0], [4.47160728348105, 20.0], [4.472003843051593, 20.0]]",19.997500039994392
121,"[[4.4706569257013, 20.0], [4.4715596907360275, 20.0], [4.471601016160515, 20.0], [4.47159127615322, 20.0], [4.471953811701552, 20.0]]",19.997500039994392
122,"[[4.470626713878589, 20.0], [4.471615152292785, 20.0], [4.471579689943992, 20.0], [4.4715597336046065, 20.0], [4.471332368341615, 20.0]]",19.997500039994392
123,"[[4.471328306401828, 20.0], [4.4716289270156135, 20.0], [4.471563884006471, 20.0], [4.4715706318215185, 20.0], [4.471009862063203, 20.0]]",19.997500039994392
124,"[[4.472000214179873, 20.0], [4.471614726843426, 20.0], [4.471572429975587, 20.0], [4.4715818827242515, 20.0], [4.471302210385818, 20.0]]",19.997500039994392
125,"[[4.4722459247274715, 20.0], [4.47157335106495, 20.0], [4.471587751323373, 20.0], [4.4715886746786655, 20.0], [4.4720021935137995, 20.0]]",19.997500039994392
126,"[[4.471457381934989, 20.0], [4.471555193069094, 20.0], [4.47158674101612, 20.0], [4.471579524885271, 20.0], [4.4722520381738695, 20.0]]",19.997500039994392
127,"[[4.470952102715369, 20.0], [4.471573309342629, 20.0], [4.471572513847881, 20.0], [4.47157247576279, 20.0], [4.471269079590938, 20.0]]",19.997500039994392
128,"[[4.4710067488271665, 20.0], [4.471594234048719, 20.0], [4.471568371042346, 20.0], [4.471577282224194, 20.0], [4.470772221464303, 20.0]]",19.997500039994392
129,"[[4.4719536113368665, 20.0], [4.471593072503164, 20.0], [4.47156946533134, 20.0], [4.471580646747177, 20.0], [4.470633762620787, 20.0]]",19.997500001149824
130,"[[4.472241045300746, 20.0], [4.47157667519612, 20.0], [4.471577971914355, 20.0], [4.4715791502304, 20.0], [4.471961679202945, 20.0]]",19.997500001149824
131,"[[4.471330534809389, 20.0], [4.47156519708119, 20.0], [4.471581353284201, 20.0], [4.471576158474295, 20.0], [4.472861843933255, 20.0]]",19.99750000041528
132,"[[4.47107032613579, 20.0], [4.4715683619016975, 20.0], [4.471576147372545, 20.0], [4.47157474258872, 20.0], [4.472326198048547, 20.0]]",19.99750000041528
133,"[[4.4711869889878955, 20.0], [4.4715714835167795, 20.0], [4.471572740520466, 20.0], [4.471574585888745, 20.0], [4.471233590037524, 20.0]]",19.99750000041528
134,"[[4.471281044587338, 20.0], [4.471574531742233, 20.0], [4.471573613687153, 20.0], [4.471577577084394, 20.0], [4.471087316853867, 20.0]]",19.99750000041528
135,"[[4.471479752375131, 20.0], [4.471580581494022, 20.0], [4.471575998526077, 20.0], [4.471579479970393, 20.0], [4.470987070160069, 20.0]]",19.99750000041528
136,"[[4.471752660674575, 20.0], [4.4715772586750075, 20.0], [4.471578790280073, 20.0], [4.471579710196365, 20.0], [4.471801235451531, 20.0]]",19.99750000041528
137,"[[4.471642813287839, 20.0], [4.4715739697959425, 20.0], [4.471578722790544, 20.0], [4.471574676623651, 20.0], [4.472303550747558, 20.0]]",19.99750000041528
138,"[[4.471521256442854, 20.0], [4.471575190796909, 20.0], [4.4715749363139485, 20.0], [4.471575146363073, 20.0], [4.47226530697676, 20.0]]",19.99750000041528
139,"[[4.471458198457908, 20.0], [4.471577817138144, 20.0], [4.47157497915295, 20.0], [4.4715784786212645, 20.0], [4.471931709989927, 20.0]]",19.99750000041528
140,"[[4.471480137756462, 20.0], [4.471579250785556, 20.0], [4.471576495346844, 20.0], [4.471578655995865, 20.0], [4.471572437528454, 20.0]]",19.99750000041528
141,"[[4.47167484032865, 20.0], [4.471577988491457, 20.0], [4.471577795131957, 20.0], [4.471577242589496, 20.0], [4.471326941819756, 20.0]]",19.99750000041528
142,"[[4.471627132540789, 20.0], [4.4715747324209065, 20.0], [4.471578037744076, 20.0], [4.471575641991107, 20.0], [4.471445465566928, 20.0]]",19.99750000041528
143,"[[4.471593559125821, 20.0], [4.471575845174415, 20.0], [4.471576279719805, 20.0], [4.471576529745122, 20.0], [4.471610569178122, 20.0]]",19.99750000041528
144,"[[4.47154648603911, 20.0], [4.471578213962989, 20.0], [4.471575480571509, 20.0], [4.47157736501237, 20.0], [4.471687399059111, 20.0]]",19.99750000041528
145,"[[4.471561620145423, 20.0], [4.47157850685873, 20.0], [4.471576931504207, 20.0], [4.471577751745189, 20.0], [4.471607914882804, 20.0]]",19.99750000041528
146,"[[4.471590783801533, 20.0], [4.471575670934816, 20.0], [4.471577947157095, 20.0], [4.4715777740125535, 20.0], [4.471500361598393, 20.0]]",19.997500000006468
147,"[[4.47158962919561, 20.0], [4.471573850067521, 20.0], [4.471577578679057, 20.0], [4.471576835636249, 20.0], [4.471497665161616, 20.0]]",19.997500000006468
148,"[[4.471566403579056, 20.0], [4.471573021388716, 20.0], [4.471576049310898, 20.0], [4.471576250184355, 20.0], [4.471609377166608, 20.0]]",19.997500000006468
149,"[[4.4715519108098, 20.0], [4.471573701313723, 20.0], [4.47157507245598, 20.0], [4.471576329009932, 20.0], [4.4716245505070455, 20.0]]",19.997500000006468
150,"[[4.471563188691075, 20.0], [4.471574590383728, 20.0], [4.471576805573308, 20.0], [4.47157727090787, 20.0], [4.471571558616594, 20.0]]",19.997500000006468
151,"[[4.47159055321169, 20.0], [4.471578169727351, 20.0], [4.4715781962492205, 20.0], [4.471577723120929, 20.0], [4.471543341366223, 20.0]]",19.997500000006468
152,"[[4.471589084265965, 20.0], [4.4715795974987635, 20.0], [4.471578467053513, 20.0], [4.471576912160082, 20.0], [4.471551155941622, 20.0]]",19.997500000006468
153,"[[4.471570959777098, 20.0], [4.471580036870897, 20.0], [4.471576976090832, 20.0], [4.471576344487489, 20.0], [4.471598450144178, 20.0]]",19.997500000000663
154,"[[4.471568213792353, 20.0], [4.4715761569013095, 20.0], [4.471575929582983, 20.0], [4.471576824647672, 20.0], [4.471595501627491, 20.0]]",19.997500000000663
155,"[[4.471567643226953, 20.0], [4.471574601550335, 20.0], [4.471577010645819, 20.0], [4.471577166800676, 20.0], [4.4715794037351655, 20.0]]",19.997500000000663
156,"[[4.471567686070972, 20.0], [4.4715738414437345, 20.0], [4.471577647404508, 20.0], [4.471576999346552, 20.0], [4.471565399251268, 20.0]]",19.997500000000663
157,"[[4.471583836422092, 20.0], [4.4715739992086405, 20.0], [4.471577765871692, 20.0], [4.471576752383074, 20.0], [4.471578605040872, 20.0]]",19.997500000000663
158,"[[4.471588038148148, 20.0], [4.4715753626969, 20.0], [4.47157658617445, 20.0], [4.47157668865675, 20.0], [4.471587697974798, 20.0]]",19.997500000000663
159,"[[4.471571068863188, 20.0], [4.471578063115875, 20.0], [4.471576333410277, 20.0], [4.471577084420604, 20.0], [4.471572650632002, 20.0]]",19.997500000000663
160,"[[4.471567663000161, 20.0], [4.4715795573591945, 20.0], [4.471576345321027, 20.0], [4.471577067528938, 20.0], [4.471562634119167, 20.0]]",19.997500000000663
161,"[[4.471576062225161, 20.0], [4.471576291501386, 20.0], [4.471576358324197, 20.0], [4.471577028018746, 20.0], [4.4715682972063115, 20.0]]",19.997500000000663
162,"[[4.471583184430655, 20.0], [4.471574113454022, 20.0], [4.4715770583098235, 20.0], [4.471576875894061, 20.0], [4.471578386533287, 20.0]]",19.997500000000663
163,"[[4.471578802986971, 20.0], [4.471573217615338, 20.0], [4.471577515642926, 20.0], [4.471576826182726, 20.0], [4.471584664033472, 20.0]]",19.997500000000663
164,"[[4.471572935307189, 20.0], [4.471573013649436, 20.0], [4.471576713858092, 20.0], [4.471576793096182, 20.0], [4.471584466484711, 20.0]]",19.997500000000663
165,"[[4.471574977526936, 20.0], [4.471575183311376, 20.0], [4.471576233629657, 20.0], [4.471576895344977, 20.0], [4.471571380388208, 20.0]]",19.997500000000663
166,"[[4.471579530431406, 20.0], [4.471579328697754, 20.0], [4.471577111870073, 20.0], [4.471576966919133, 20.0], [4.471570037644845, 20.0]]",19.997500000000475
167,"[[4.471580394615124, 20.0], [4.471578697696753, 20.0], [4.471577395611661, 20.0], [4.471577004303889, 20.0], [4.4715774460763615, 20.0]]",19.997500000000475
168,"[[4.471575050311547, 20.0], [4.47157676699338, 20.0], [4.4715767351822, 20.0], [4.471576812815838, 20.0], [4.47158162762106, 20.0]]",19.997500000000475
169,"[[4.471574884891809, 20.0], [4.471575655604901, 20.0], [4.47157642654903, 20.0], [4.471576786491056, 20.0], [4.4715813633356785, 20.0]]",19.997500000000475
170,"[[4.471576314638275, 20.0], [4.471575827195992, 20.0], [4.471576251690581, 20.0], [4.471576768895732, 20.0], [4.471580928291692, 20.0]]",19.997500000000475
171,"[[4.471578422571555, 20.0], [4.4715759762087295, 20.0], [4.471577101990638, 20.0], [4.471577005020361, 20.0], [4.47157896499175, 20.0]]",19.997500000000475
172,"[[4.471578358136288, 20.0], [4.471576846337346, 20.0], [4.471577647152027, 20.0], [4.471577159369543, 20.0], [4.471575844790208, 20.0]]",19.997500000000475
173,"[[4.471578065794478, 20.0], [4.471577524021764, 20.0], [4.471577482238783, 20.0], [4.471576868081179, 20.0], [4.471575140472886, 20.0]]",19.997500000000475
174,"[[4.471575560206844, 20.0], [4.471577250771778, 20.0], [4.471576446044561, 20.0], [4.471576698519867, 20.0], [4.471577667538921, 20.0]]",19.997500000000475
