Iteration,ParticleLocations,FunctionCost
10,"[[-1.2357744799954693, -11.213038099482915], [-2.2145128862355987, 4.280790479692279], [-1.9104209389872278, -5.1692493922428415], [0.2608756879688363, 3.8562007909633294], [-0.6075197275266879, 9.836240262789262], [-9.863853148512515, 5.682376129588828], [1.426197137506529, 2.3890832113292477], [20, 5.045132724582184], [-1.0657297736639162, 4.295300689426145], [-6.141921444088003, 7.226613279985067], [-2.16150666593144, -2.544131767773143], [-1.6787766932291541, 6.3729281193997735], [-4.47416982168877, -1.9536715345867677], [-14.292018217244603, 9.018412302792846], [3.4839263614597433, 10.605814142647226], [0.5513132685565214, -2.3511087227983305], [-3.3797244200483725, 4.923954647169175], [-1.9933261427558127, 2.900696469075431], [-11.008495104501911, -2.2066492765320547], [4.599452874306717, 3.4342744011536737]]",3.8509629002513512
11,"[[0.18791349075005748, -20], [-1.9630475361815556, 2.3806344943771958], [-1.876030198692029, 6.8782055156957735], [-0.3384635128047231, 2.192223673786352], [-2.389446479696498, 9.530933126157862], [-11.546290313499528, 6.227064452432166], [-4.924845861550843, 0.38172655565034797], [7.936151215377546, 5.295837026655144], [0.026828398005555254, 3.3269290484211576], [-7.37492426120715, 18.371515257224665], [-1.608128204443477, -1.5386429071480883], [-2.161637346098442, 2.850500090563971], [0.37619837574544057, -3.9349482598039156], [-13.346462824833955, 4.02173139249991], [-6.157099828970307, 3.329362621510171], [-1.2712413953603194, 2.8407163653520646], [-2.321617516869265, 2.6429320984335227], [-0.3012580931870248, 5.2048517122223235], [-0.25243803280456234, 5.172571839942071], [5.67790494442178, 4.062171623105601]]",3.8509629002513512
12,"[[-2.5735578957734564, -0.1325470998347562], [-1.7776807858323358, 2.00668725139282], [-1.7987344505987468, 11.938473214930573], [-2.234485718160567, 1.7433608401917557], [-2.989808354570562, 3.414659235483642], [2.080596746562195, 4.498042557853899], [-4.250568106429804, 1.1052033839365354], [-4.576458023943109, 2.117400975957033], [-2.167209738655758, 2.876530930919757], [-1.1442944783195221, 15.78481430071091], [-1.608897360217966, 4.552483191717971], [-1.8847586721784928, 1.2054885107484095], [3.126623084094773, 8.790792408991257], [-4.986211835749774, 0.4766910289686992], [-4.546319903738712, -1.5284817199252805], [-3.0181256501545133, 7.037215258641985], [-1.3147482417302965, 1.8797407220415714], [-2.200931381463864, 6.493362973343206], [4.660358308350661, 9.392473064330442], [2.425235256496154, 3.6098163787615767]]",3.8509629002513512
13,"[[-4.27700240556955, 20], [-1.6492086490782758, 4.3155906945647375], [-1.7520410837532678, -0.3398530017981418], [-3.521558440744588, 2.1663797555340265], [-3.3857926398168097, -0.7485622494478879], [9.733567250885304, 3.1252695955988887], [-3.203495359672595, 2.2588750900025434], [-8.385624906145067, -0.08836124740458384], [-3.6129175791656545, 3.462219402026574], [2.8219184233341656, 1.0768703047728359], [-1.945937722691156, 8.119631912494631], [-1.6737953757230033, 0.6127904393602993], [3.1961482074687493, 13.579577717827739], [5.410915204280434, 0.9225189112441039], [-1.0086392334785481, -0.15918321206873198], [-3.8872221245082823, 5.167878857261991], [-0.9718704440791689, 3.0017490879655613], [-2.8240308745265743, 1.6961295366682432], [7.869484770078787, 6.342419140127469], [-7.465967498362496, 3.128290119444272]]",3.8509629002513512
14,"[[-1.964600518579806, 20], [-1.8373883179702026, 5.602765719760454], [-1.8298627854908944, -8.649316633692258], [-2.0704794868678382, 3.466875825789213], [-2.493074903397515, 1.5291026099744345], [13.621592476084723, 2.551904781844554], [-1.1027671567487278, 4.808053902613606], [-9.592883638164459, 1.899095750280517], [-2.1548070834137754, 3.8790543723146964], [-1.286104985738183, -6.474846330097115], [-2.0561645427916697, 8.170700787088492], [-1.7444149250108552, 5.250976436746076], [0.322090447991521, -2.710329321371699], [1.1677072083110929, 4.954737677304255], [1.0253008128874717, 2.9412295044155443], [-2.313324236479118, 0.48537425883616336], [-1.6324473576353058, 3.906745191898814], [-2.3005939954760004, -1.118594585368054], [-3.3518127315158877, -0.24634287201199623], [-9.713575056461634, 3.0746660394131484]]",3.8509629002513512
15,"[[-0.20144978051261497, 20], [-1.9868093409975593, 2.783480713817938], [-1.894660133507187, -2.6684853114680482], [-0.869225230643526, 4.382997543653177], [-1.0661950022362636, 3.4613136641298845], [13.792091970922094, 3.945379817186206], [-1.0716431071502077, 6.559558431895033], [-9.911719369357979, 6.297080854282244], [-0.836365600541644, 3.445908058837735], [-4.470287807948996, -11.589538793576473], [-1.9671549799313153, -1.1151834131578173], [-1.9618451350111288, 8.42234048467967], [-2.8349579666346427, -13.648759533239375], [-6.750670046228542, 7.465786998987564], [-2.871821410733409, 5.438680664637431], [-1.0246167865368827, -1.6334504941773087], [-2.2447477296984784, 3.9223114799106247], [-1.1729359736509677, 2.7434818956497575], [-10.21548168877294, 1.3721364879090183], [-7.704575460275518, 3.7884856489806658]]",3.8509629002513512
16,"[[-0.7975773626083127, 15.91763364694451], [-1.9551645599076093, 1.1327434369436888], [-1.9173042297000467, 10.904121217215748], [-1.5475880747303972, 4.871029991851197], [-0.11459823603045138, 4.817216161737312], [8.38711281264527, 4.195677682880824], [-1.4234898081584317, 3.2742209297519373], [4.451171120408274, 5.770038201739336], [-1.0608090387449352, 3.1778577188296957], [-1.6836779396255892, -10.387542942998289], [-1.731311490302162, 0.4635770338240226], [-2.0224906437979637, 7.443625055522279], [-4.2888676462446025, -2.648349192036928], [-8.569206618207444, 8.437256683277058], [-4.94464619545667, 3.292217010579032], [-0.12685503888710015, 1.248616174614706], [-2.4322513785817876, 3.290190595981967], [-1.5723975977945197, 6.514164493795336], [-1.1297763792053637, 6.023648174681246], [-6.174586966807535, 4.100786294275998]]",3.8509629002513512
17,"[[-1.8090245858681382, -0.5788315573461897], [-1.8311750549711994, 4.658956998437102], [-1.8054456072083285, 15.788949652968476], [-2.455656356070552, 4.093447384143433], [-1.4433839146392782, 4.786557750436517], [-5.856740512315742, 4.116087427435352], [-2.0285015072912156, 0.9856474296930053], [9.59993867194908, 4.0492459630982145], [-2.139219867781073, 3.0219232987464024], [0.07058479560302588, 13.196125862193162], [-1.6452261146751446, 6.710981803835058], [-1.8039607353744416, 2.1131269982011522], [-3.5797737226584845, 15.164559929951242], [-3.7704410308164924, 7.856305728766786], [-4.928798180593294, 1.8698536983979401], [-0.6946955169999225, 7.110520466154669], [-1.9316414524632233, 2.973899537757543], [-2.219042070108519, 3.918778576684752], [4.400659957186603, 9.13491997912844], [1.4596620864100878, 3.317485780452568]]",3.8509629002513512
18,"[[-2.59222343281454, -9.917223904361329], [-1.7715902180931742, 5.018727580406527], [-1.7821102138522413, -0.4784839078151606], [-2.3845984567778724, 3.5203487597451857], [-2.6987023234031673, 3.6519552762749448], [-8.835253900089299, 3.859291504651164], [-2.326223961971905, 0.6901143161223262], [-6.551589108952339, 1.8638025824174553], [-2.6676536710524767, 3.214190889231489], [-1.622621393539522, 20], [-1.9330167765240598, 9.8422566100703], [-1.728412274351942, -0.21465057053099468], [-2.9640869117105693, 20], [0.26178594980467906, 3.155543118963946], [-3.9677598026622904, 2.2396757320559444], [-1.8123789778052803, 7.824869623300803], [-1.5453196522232608, 2.8605447612046824], [-2.1677710890991215, 2.013354074546155], [3.5190837403085777, 2.325660317769227], [2.0023238847104334, 2.896246437401942]]",3.8509629002513512
19,"[[-2.2747298359037957, -3.7761082404569155], [-1.862180101351777, 2.8116448107416465], [-1.7860353084216027, -7.2434929124207], [-1.3526317346397279, 3.106599568568772], [-2.77931142335766, 2.7422443320061904], [-7.332133611863357, 3.381273033635042], [-2.4098798658926968, 4.26130149568037], [-17.535071849094553, 1.012676881173876], [-1.4807792552880965, 3.4728991901605735], [-3.2166926529838813, 20], [-2.0879933463916864, 5.958117075009056], [-1.6914300891488807, -0.37492244616382253], [-0.5621952744936292, 18.08758516797105], [1.5207097601236605, 0.3448648123670952], [0.06904932333112956, 4.120686734933228], [-2.631702991967636, 4.765785537817144], [-1.3316375097568829, 3.5532135708940795], [-2.0650325027394425, 2.024725484887558], [-6.9846501328908985, -1.1685036895389], [-1.035666291820649, 3.559301566995993]]",3.8509629002513512
20,"[[-1.2285913954651504, 7.783509627242154], [-1.9159874662607226, 1.9089086338963956], [-1.8770340306865496, 7.865943537492432], [-1.1786110180272371, 3.371414848742905], [-1.4864922304907822, 2.672024616205833], [1.118187196711082, 3.129991349615537], [-2.379675773490567, 5.734235972345632], [-13.830172777736973, 3.8109061124291967], [-0.9656542972196762, 3.658943506863767], [-2.0552804816252515, 11.050942454242417], [-1.791666946539056, -0.459817878015393], [-1.9693916115191201, 6.993371454701872], [-0.11243847401838569, -6.534227309358176], [-2.3472233142531227, 3.3707479261499045], [-0.274500831858699, 4.362571777082984], [-1.9560878765558232, 1.9584329235623472], [-1.5258979506135022, 3.892092391574307], [-1.739217582506701, 2.5065204147661198], [-11.351372528654151, 2.3965880092728806], [-4.318782280086653, 3.961858078346715]]",3.8509629002513512
21,"[[-0.5834253509236016, 7.7390971962703645], [-1.8679448070155427, 1.3730735583119604], [-1.9138186734900506, 15.123398123797882], [-2.269976488584872, 3.720680023692138], [-1.1479211450557618, 3.8359977704650148], [4.442699483499881, 3.465521714974116], [-1.394656521895581, 3.879908063365077], [-6.725303065628841, 5.510111242672262], [-1.231272854806127, 3.750835751573329], [-1.037190335310844, -7.74423113433183], [-1.5939132051386469, -1.8860183677633957], [-1.9937034194136884, 7.655337069469125], [-0.8407427786618904, -13.766725101389179], [-4.441716958072452, 5.641408115791126], [-3.2620811356337684, 3.365759468663043], [-1.473636922422355, 0.2564617892719818], [-1.827223440556918, 3.3649022666382344], [-1.6955465440171087, 4.335179635956563], [3.5744548275393324, 5.63136545887642], [-4.722073320263055, 3.3120703372061104]]",3.8509629002513512
22,"[[-0.8000215042413074, 1.9386975321253423], [-1.774812906510689, 3.5312718516820776], [-1.8337739384385485, 0.3299466510027802], [-2.853586380699262, 3.928612894139638], [-1.8220757424866847, 4.5112930984706345], [-4.435910671740121, 3.5461076249627896], [-1.215783270545553, 1.849214367692896], [5.536292829263749, 5.517827412832604], [-1.8571050643910405, 3.2090021949614838], [-1.5800902352580894, -11.376703485607347], [-1.8925144228472286, 4.068331603955166], [-1.9541093133032514, 7.595820650797172], [-2.331519755449907, -10.957502070999046], [-2.2424376375487682, 2.8828069919535753], [-5.148140126484212, 2.6679087407252515], [-1.2313778200303727, 3.9868975863943916], [-2.0381512835173092, 2.9958691791829835], [-1.6898262729676718, 4.9409301267689045], [7.734546270937311, 5.7023346698542], [-0.6489882877644195, 2.911061878590619]]",3.4071631368159796
23,"[[-2.2974715613892123, 0.7046836942657468], [-1.807377113714098, 4.727115673072399], [-1.770130527539752, -5.735776708097258], [-3.1539329405667305, 3.2010616188239363], [-2.2977078324801883, 3.7052234659806107], [-7.577003380169616, 3.363399621075239], [-1.5940443143183425, 1.4939176585810352], [0.28719683187555667, 3.197387123634562], [-2.269842219514767, 3.039467917884183], [-2.3595961796221596, -3.8263198215768472], [-2.055799570620091, 7.111020381636485], [-1.7243313409518133, 0.3528713781502697], [-2.827133297992572, -5.2631244083981255], [-0.5088681805581403, 1.0180500223384321], [-4.534417477141538, 2.254574573276934], [-1.4738790597150055, 6.233161973131937], [-1.8205226876192868, 3.095164457334955], [-1.8638466289383853, 4.989015177629849], [-6.425277257132744, 3.1176957928690623], [-0.09507391648489971, 3.5263176618377505]]",3.4071631368159796
24,"[[-3.02375653744103, 3.5598435432581454], [-1.8483449246385464, 5.3062892599728295], [-1.7618361797990192, 2.1082002936820716], [-2.6454749177405787, 2.69624026277787], [-2.35704803447453, 2.666119593319136], [-5.25942723014774, 3.2376965494033283], [-1.8894235889636823, 3.3029513000563835], [-4.814196696365148, 1.7181450680262311], [-1.9526920166705137, 2.9684381113965337], [-2.853544393774833, 6.243197076876912], [-1.8231728803405716, 8.791469105135663], [-1.627050024555869, -3.1189502295601668], [-2.882347217143455, 2.3699719145080387], [-0.32556850716465857, 3.0041797148300597], [-0.12639876578205111, 3.3199327665569975], [-1.6634619497452834, 2.8496741693805023], [-1.6682723074737298, 3.2460213314878574], [-1.9544484620697424, 4.201982788435773], [-13.30028927385164, 1.4340875600636593], [-0.3770178744628738, 3.8250762824373803]]",3.4071631368159796
25,"[[-2.2193510834032546, 5.429101627995427], [-1.8397578477387404, 3.1299411472238416], [-1.874056490699768, 7.914940992772038], [-1.1796005537746084, 2.642175836798875], [-2.089142105820691, 2.5544046999282624], [-3.6057146132563913, 3.279397812009183], [-2.0922457183782317, 4.668114650150182], [-4.0829106261646295, 1.5859436497967778], [-1.616928521438443, 3.6350262577062873], [-2.6106747609489593, 8.28319704197977], [-1.6678968110501553, 6.719597897617852], [-1.6584389481189559, 5.0271874697217385], [-2.237405986403845, 9.210312203942053], [-1.302316951784496, 5.030977119089672], [2.7902703317579065, 4.14702593354525], [-1.9170494446377957, 0.5008369346050183], [-1.7160559865974543, 3.405432767908153], [-1.9156283493354165, 3.451133092868293], [-11.379058795133528, 0.5512135324264864], [-3.3901379406519316, 3.43801550393783]]",3.4071631368159796
26,"[[-1.357643394917678, 5.517822785214739], [-1.829948818683863, 1.9285760716000016], [-1.9030605352851055, 6.375456276386943], [-1.4336274876385413, 3.4328105104563957], [-1.5835217556221144, 3.794804961981742], [-2.099871331953413, 3.3802469607224985], [-2.0366455611021816, 4.262121506122067], [-1.3384416889249366, 3.1054798452775962], [-1.7461642928347325, 3.692053479734088], [-1.9025028586613306, 0.4436361226459171], [-1.876519905364778, 1.348784455268338], [-1.8058381289489853, 9.371037170546892], [-1.2697283694277461, 10.549363116126457], [-2.7570996001335004, 3.1615915613672336], [-3.55446406293401, 4.486789530390584], [-1.9217004269190252, 2.840056214529796], [-1.776922865693876, 3.494374109171282], [-1.771756758620847, 2.780989938476711], [7.885031091944484, 3.8043150698300057], [-3.3607658730250933, 3.0573202852882955]]",3.4071631368159796
27,"[[-1.2704896457361414, 1.6094018199003952], [-1.8204455168495886, 3.9536264932293284], [-1.7831843409198245, 1.728920934834746], [-2.0901491351107744, 3.8754558433555104], [-1.526150710462057, 4.084072623672624], [-0.7214559429740959, 3.4416180880542093], [-1.695718679502003, 3.783624830801957], [-0.3775734957410706, 4.629277592965829], [-1.8543542618498645, 3.193245605724563], [-1.368355201145481, 0.08465204072706012], [-1.9662796206463728, 1.5762754095536677], [-1.9241096964077304, 3.8385994300762842], [-0.9067114130991001, 1.3754570614740267], [-2.1269281956578494, 2.2551473892683105], [-5.183726598719868, 3.8901727386029794], [-1.785967363612847, 5.06000306911432], [-1.8267283034133128, 3.373789156749609], [-1.779076359567548, 2.936897050951473], [3.5338719503458815, 5.633282133730074], [-2.8269312326705878, 3.0474489827850357]]",3.4071631368159796
28,"[[-1.2094820213090658, -1.1264928558196456], [-0.8862989323488298, 2.356742747015393], [-1.4665308393122782, -1.6343623789508004], [-1.0831871737067544, 0.7551593122440696], [-1.3991899131596224, 3.7315530068440723], [-0.316696156236147, 2.893296272336299], [-1.1367369302831465, -0.20592033085233297], [0.19766832709275972, 5.273989159145208], [-1.8846714418162018, 2.8093946251091326], [-0.8593741706983121, 0.5457140381315579], [-1.9699774185980032, 1.773900461489137], [-1.5699285564802805, -0.6031793081928614], [-1.2895514905216978, -4.651144375185314], [-0.01700223160689207, 0.5519402390921218], [1.1957977219084466, 0.9795721642996575], [-0.6636224853996435, 0.4158828631786271], [-1.1867499164495583, 2.1095289527857615], [-1.401196088943359, 2.5094342554331566], [-5.026168195125793, 1.7463748292160153], [-0.7946381311962489, 1.3141045658223347]]",1.6163927101533844
29,"[[-0.9655970516713583, -0.022468253433965968], [-0.11619368787947892, 0.8427111312047462], [0.20163041747244437, -1.6456533549598897], [0.36175773969311154, -1.5628940064072512], [-1.1430994962066108, -0.3830764575498633], [-0.6407253484077371, -0.9221331494966178], [-0.443292467595497, -2.2923275165128483], [-0.872907176428851, -3.943313013767624], [-0.7316491210296008, 0.6986968204582689], [-0.47490622715143366, 0.8185556006747934], [-0.6897172330537231, 1.1490433576788657], [-0.3103923997353286, -3.6744315384538093], [-0.7803457508104998, -0.8050972213548464], [1.3580836124327096, -0.8815630450898608], [3.187275997555751, -2.050532923294093], [0.1220189293495989, -2.8350012809763574], [0.27813507781410873, 0.03175728365776642], [0.06730188904661616, -0.7193799248348394], [-10.592501766395493, -1.5180822663313358], [0.684168879008191, -0.819079124331564]]",0.5004783231361666
30,"[[0.28416572539950935, 0.813667346628266], [0.8304207940209856, -0.40306047157830016], [1.456443116791591, 0.9776072967040834], [1.2223459200397981, -0.3968167185942384], [-0.793156067105253, -3.1751999536964504], [-0.5550902340429817, -1.7767180897474169], [0.4050130986936742, -3.613071492374427], [-1.2905517747429776, -8.75407608749929], [1.3171257154363973, -1.607515823852094], [0.8098861208509962, 0.27367236105642956], [0.21405240852097362, -0.4302844565437789], [1.263858439722879, -1.295970333935184], [-0.1428001159182546, 1.9042853027429976], [1.6300431708277476, -1.1745794304649615], [-0.28052325292670854, -1.8829921583940812], [0.9157972249556153, -1.8236871767810103], [1.3035545737986756, -1.42268288473183], [1.3713136386041487, -1.6560636351825], [-7.054391440733074, -3.1852441807978593], [1.4202773481140576, -2.1886375898836308]]",0.28531188306682304
31,"[[1.1555617174949804, 1.1376785869701627], [1.0494232380953519, -1.2499090673404722], [1.7613360829624267, 2.2098162471266787], [1.5057410955075046, 0.8021723484480967], [-0.08649375107633084, -1.2122622716081468], [0.6501845033636571, -2.177084830451993], [0.930651911671163, -3.0047668897037196], [-1.4039839249160513, 5.306428630507334], [2.594389243525013, -0.6498696747684216], [1.3788341201649, -0.2551176151190654], [0.9394321448480177, -1.4416700270643956], [0.8407583673328556, 2.3727241100499707], [0.3246317023323338, 0.6031294414813329], [1.2028780720272043, 0.4394159077547872], [-2.2630629780952844, -1.1182179872526499], [0.3723134932422488, -0.22874380409509376], [0.03829101108957178, 0.04247031163552628], [0.539838547224736, -0.5374440383838865], [6.423165220676056, -1.8454133820315892], [0.3897737088131765, -2.0273673453358674]]",0.28531188306682304
32,"[[-0.1831343773442713, 0.7351360645769082], [0.4213354039386572, 0.23666545583883836], [0.16244272505913737, -1.1900047829110725], [1.2240785485588856, 0.5895378820317454], [0.45632960622993757, 0.8602219426628819], [0.6852452955330741, 1.8840481993087819], [0.6582398935623779, 2.6927343981805505], [-1.060988899854987, 5.583449267406376], [1.749470516864726, 1.2528644180995452], [-0.36736026212037154, -0.5367554002065773], [0.6308659631163702, 0.05189442688287227], [-0.6918088379419067, 1.4299214294080005], [0.15635992613508765, -1.202454490186131], [0.23226372985911037, 1.4071596882725972], [-2.6221381884848407, -0.11537487609167929], [-0.08166214689332435, 0.9485771058067065], [-0.8473934828068008, 1.0680775490926757], [-0.40732747255365787, 1.4041302193212233], [13.281020971848076, -0.6452608472407078], [-0.6126146263326233, -0.5289400089854159]]",0.1695999060827277
33,"[[-1.0684645941279878, 0.05581896453429447], [-0.7224603343748335, 0.9671285554660991], [-1.083153521232187, -2.4358258979163927], [-0.9012367974810045, -0.3741282942913491], [0.4635820468587394, 1.2729741988411558], [0.3358220673634685, 3.343922761396101], [-0.6068913466212176, 2.8751728138541974], [0.08289398223506339, 4.781682789075196], [-1.0717671007327414, 0.6973911896530318], [-1.0659898666917504, -0.3238462663249566], [0.19407630536183956, 1.0843160330410697], [-1.0943200625404867, -1.8468552268711398], [0.007037910619677512, -0.5606565527406313], [-0.7331344413152997, 1.3197539445483002], [0.42067889860851215, 0.6379586004421305], [-0.2150762587475212, 1.1797802067343612], [-0.45602267695053866, 0.610416643435852], [-0.7705446656889878, 0.4436306549395552], [15.264151631122163, 0.6453272413424829], [-0.7915096755344088, 0.6358214145136216]]",0.1695999060827277
