Iteration,ParticleLocations,FunctionCost
27,"[[3.896361336721406, 20], [4.640122396381299, 20], [4.277356607463461, 20], [6.727021794036653, 20], [4.511295385156362, 20], [3.9327314211591826, 20], [5.645570643896014, 20], [4.63839207981904, 20], [4.634288024850674, 20], [4.513408718196407, 20]]",20.155999401730114
28,"[[4.520986528967288, 20], [4.250282033763218, 20], [4.1955100085482, 20], [2.5800207432137707, 20], [5.123265877781043, 20], [3.9247003520765458, 20], [5.84282129137293, 20], [4.427136814588798, 20], [4.586680418476565, 20], [4.464973290376088, 20]]",20.155999401730114
29,"[[4.871830342752809, 20], [4.282489248131785, 20], [4.544180799438968, 20], [2.63215144519017, 20], [4.641140306142739, 20], [4.482828829919776, 20], [5.725281311977503, 20], [4.308888763284221, 20], [4.470655298011833, 20], [4.432540236972658, 20]]",20.155999401730114
30,"[[5.0100331485137986, 20], [4.319490458179138, 20], [4.695628690248241, 20], [2.69946233134685, 20], [4.226278251920291, 20], [4.851229798926981, 20], [4.564291858193982, 20], [4.279785430366002, 20], [4.389437713686521, 20], [4.424980306986405, 20]]",20.00429174822472
31,"[[4.713519609855435, 20], [4.545822467347027, 20], [4.699319784845589, 20], [5.945300706354768, 20], [4.280444688137195, 20], [5.0843757118450466, 20], [3.7294486589796048, 20], [4.551062936701072, 20], [4.363032642090131, 20], [4.46528270949289, 20]]",20.00429174822472
32,"[[4.057648230924072, 20], [4.6618586207941615, 20], [4.520439849401956, 20], [6.568040813235688, 20], [4.590192269713166, 20], [4.831185727905559, 20], [3.8735355211717604, 20], [4.710387866679808, 20], [4.54982055548132, 20], [4.4939812023579035, 20]]",20.00429174822472
33,"[[3.957062124950943, 20], [4.361286527280338, 20], [4.3946721127068, 20], [6.343062256011963, 20], [4.603361630457034, 20], [4.008278269051161, 20], [3.987495148383673, 20], [4.371004561732208, 20], [4.549434672675222, 20], [4.496179323665833, 20]]",20.00429174822472
34,"[[4.331548864615898, 20], [4.363635161931138, 20], [4.433144611167732, 20], [6.0536684549329856, 20], [4.532660905449553, 20], [3.659412085218552, 20], [4.078714682835588, 20], [4.249042764041745, 20], [4.402047162076251, 20], [4.452761302329484, 20]]",20.00429174822472
35,"[[4.770969908795007, 20], [4.566161582118255, 20], [4.48583999000692, 20], [4.825953760533174, 20], [4.39592137760208, 20], [4.067832084335455, 20], [4.847034082607244, 20], [4.249594068584503, 20], [4.409737211298887, 20], [4.441213604113365, 20]]",20.00429174822472
36,"[[5.073434857752666, 20], [4.587036522258109, 20], [4.521216995794353, 20], [3.6254136377335056, 20], [4.318323910752223, 20], [4.747435200149398, 20], [4.771404626718401, 20], [4.577042403524726, 20], [4.532607543484133, 20], [4.47610093935024, 20]]",20.00429174822472
37,"[[4.662428404339039, 20], [4.429258817332974, 20], [4.5367984886409936, 20], [3.1885564435476055, 20], [4.314175936102056, 20], [5.1715061768395385, 20], [4.694923978857455, 20], [4.779740027704895, 20], [4.525045717517564, 20], [4.499074809726227, 20]]",20.00429174822472
38,"[[4.278093545041558, 20], [4.358800735343466, 20], [4.44616810719641, 20], [4.159088227493646, 20], [4.586440358635236, 20], [4.6582599418198045, 20], [4.561187932204763, 20], [4.500617952388297, 20], [4.4449219962400015, 20], [4.480281259719665, 20]]",20.00429174822472
39,"[[4.050986529625078, 20], [4.338074420733811, 20], [4.40105712915375, 20], [5.234094450759353, 20], [4.737383596573916, 20], [3.9539669955612116, 20], [4.4411132530641835, 20], [4.297261085984837, 20], [4.39853222037464, 20], [4.465175256844067, 20]]",20.00429174822472
40,"[[3.9230249661509444, 20], [4.538245615150957, 20], [4.471171728445229, 20], [5.69529660991939, 20], [4.389671742493612, 20], [3.6003646438497943, 20], [4.358979897094797, 20], [4.352786048314095, 20], [4.3820208771540825, 20], [4.457639965242785, 20]]",20.00429174822472
41,"[[4.319575025475088, 20], [4.598894290499517, 20], [4.520251947949264, 20], [3.8622990110588353, 20], [4.2012692956866475, 20], [4.348728278454052, 20], [4.497092439072946, 20], [4.5693293280477665, 20], [4.467947589467039, 20], [4.45539592377647, 20]]",19.998812884459422
42,"[[4.81572507659095, 20], [4.387370680938741, 20], [4.528340799021802, 20], [2.9884868773548963, 20], [4.438715114886899, 20], [4.991008304854901, 20], [4.5629524994238, 20], [4.6526060016576425, 20], [4.5286537194234455, 20], [4.482128282096989, 20]]",19.998812884459422
43,"[[5.0984343408337525, 20], [4.391847383104296, 20], [4.445116676381839, 20], [2.7008097484548985, 20], [4.631507566638777, 20], [4.8896679974461135, 20], [4.456822773768549, 20], [4.607411635118741, 20], [4.568074852125226, 20], [4.484626869549547, 20]]",19.998812884459422
44,"[[5.206545172674594, 20], [4.5137058590970875, 20], [4.398224437150276, 20], [4.856427477951814, 20], [4.742429238108488, 20], [4.352958956553358, 20], [4.404568619373517, 20], [4.409993026377094, 20], [4.55780188589856, 20], [4.4624260055856855, 20]]",19.998812884459422
45,"[[5.20790296626256, 20], [4.55701545260319, 20], [4.400926658088735, 20], [5.724085829416157, 20], [4.30570992989248, 20], [4.184245484853956, 20], [4.45992001745402, 20], [4.365024060459185, 20], [4.435176346892526, 20], [4.456222349256763, 20]]",19.998812884459422
46,"[[5.0166642547369245, 20], [4.441429049279959, 20], [4.530753092056742, 20], [4.20514318990457, 20], [4.125819542386881, 20], [4.117014500737245, 20], [4.516600347544979, 20], [4.34119285686495, 20], [4.403233542713563, 20], [4.472684336739387, 20]]",19.998812884459422
47,"[[3.9306952450027266, 20], [4.388691020385089, 20], [4.610190344399015, 20], [3.2372940309191973, 20], [4.661578049149468, 20], [4.770270643032906, 20], [4.501773838428379, 20], [4.411056836858911, 20], [4.394753318747855, 20], [4.481465465710076, 20]]",19.998812884459422
48,"[[3.5796271960013515, 20], [4.476171259429042, 20], [4.542804123316804, 20], [2.6898533074356514, 20], [4.847763697393071, 20], [4.761212590252599, 20], [4.435566909023718, 20], [4.481288247379965, 20], [4.424049279273373, 20], [4.470201490730518, 20]]",19.998812884459422
49,"[[3.9487305371701633, 20], [4.534353667103325, 20], [4.455547110256142, 20], [2.950120723749411, 20], [4.444453213029362, 20], [4.450437306078483, 20], [4.394304105923502, 20], [4.528728003161926, 20], [4.533508668068726, 20], [4.463551394545039, 20]]",19.998812884459422
50,"[[4.258571751110384, 20], [4.560016608430586, 20], [4.419111150535191, 20], [4.297258236654388, 20], [4.202076073710784, 20], [4.233628084107174, 20], [4.404250332540871, 20], [4.49781080180941, 20], [4.53257402113277, 20], [4.46178897239071, 20]]",19.998812884459422
51,"[[4.751413727468288, 20], [4.493002177567232, 20], [4.433720582516708, 20], [5.365417575607324, 20], [4.049637727903579, 20], [4.489868026361786, 20], [4.488683354180161, 20], [4.431700294616812, 20], [4.471851141434022, 20], [4.475903826469791, 20]]",19.998812884459422
52,"[[4.909449720786189, 20], [4.430999434554879, 20], [4.460086174035107, 20], [5.10299802429067, 20], [4.274253042559028, 20], [4.653799962907996, 20], [4.5179814516719015, 20], [4.462200553748181, 20], [4.429345125644899, 20], [4.48554276032628, 20]]",19.998101539953225
53,"[[4.574401230563001, 20], [4.434877234359213, 20], [4.48158658436709, 20], [3.945911310504031, 20], [4.4450177644135085, 20], [4.677117480839499, 20], [4.498882562205964, 20], [4.500922468818807, 20], [4.439587500900167, 20], [4.465784616735076, 20]]",19.998101539953225
54,"[[4.136709372443573, 20], [4.437843558059235, 20], [4.487739154333285, 20], [3.7954336255646712, 20], [4.564776887452526, 20], [4.572926262887815, 20], [4.452823451758701, 20], [4.490996585699152, 20], [4.490359522350541, 20], [4.458325135581284, 20]]",19.998101539953225
55,"[[4.190142134075407, 20], [4.491961473522334, 20], [4.463774116835482, 20], [4.36899218162989, 20], [4.580820115062657, 20], [4.331512360659353, 20], [4.433806208515109, 20], [4.4612482175413755, 20], [4.495449000219254, 20], [4.478324108091594, 20]]",19.998101539953225
56,"[[4.551214417832838, 20], [4.52212338623072, 20], [4.44890694656649, 20], [4.828061148011183, 20], [4.504773110497125, 20], [4.311958164539367, 20], [4.4779129141016725, 20], [4.444984752294848, 20], [4.468289762062258, 20], [4.486503346885562, 20]]",19.998101539953225
57,"[[4.799677895654752, 20], [4.457380004427582, 20], [4.483529591119572, 20], [4.7249590534302754, 20], [4.423338806900431, 20], [4.419075994883869, 20], [4.502302926089219, 20], [4.459932039900351, 20], [4.456129281172551, 20], [4.463750711510756, 20]]",19.998101539953225
58,"[[4.3303168837854855, 20], [4.430502538697968, 20], [4.49552853377028, 20], [4.483586530227225, 20], [4.451408556815634, 20], [4.544768241395608, 20], [4.487078215018037, 20], [4.48710733969999, 20], [4.46494503475696, 20], [4.459089520089601, 20]]",19.998101539953225
59,"[[4.230562350356604, 20], [4.47313417832016, 20], [4.501583712450197, 20], [4.295206431056723, 20], [4.50222447223759, 20], [4.50587478393392, 20], [4.455756102515153, 20], [4.485685630704477, 20], [4.479396576818095, 20], [4.467017968008722, 20]]",19.998101539953225
60,"[[4.443680076892517, 20], [4.502467763573877, 20], [4.505503076353745, 20], [4.235078657652161, 20], [4.479923342932417, 20], [4.468016946302707, 20], [4.435488180186901, 20], [4.481190834440712, 20], [4.48482805945644, 20], [4.474337675881624, 20]]",19.998101539953225
61,"[[4.628697191916456, 20], [4.493687252231589, 20], [4.456468232858272, 20], [4.573239196166762, 20], [4.449640188042604, 20], [4.442201193178846, 20], [4.44334235656205, 20], [4.471322099811079, 20], [4.470526722380426, 20], [4.477134504274792, 20]]",19.998101539953225
62,"[[4.682230671824111, 20], [4.449359698776532, 20], [4.438375037836935, 20], [4.631209677963833, 20], [4.435403002193107, 20], [4.4335167765481, 20], [4.500762551064049, 20], [4.464413985570336, 20], [4.46112662307621, 20], [4.468173238718746, 20]]",19.998019238136223
63,"[[4.591483754460962, 20], [4.441331087927242, 20], [4.451969589237638, 20], [4.530688205655494, 20], [4.458736100341621, 20], [4.495489158962786, 20], [4.519527986164803, 20], [4.463735547972979, 20], [4.456487535969354, 20], [4.464606951333145, 20]]",19.998019238136223
64,"[[4.475284799550612, 20], [4.448030130492477, 20], [4.469961879061261, 20], [4.429678834868295, 20], [4.493962297996588, 20], [4.50442573504037, 20], [4.482172519884275, 20], [4.466330901465252, 20], [4.454090149948378, 20], [4.465924148851721, 20]]",19.998019238136223
65,"[[4.392911689001921, 20], [4.4823366739841735, 20], [4.483106915796168, 20], [4.417336959930933, 20], [4.516813836159855, 20], [4.489187862011564, 20], [4.437551694234043, 20], [4.477167837742093, 20], [4.473236286409158, 20], [4.469673147499857, 20]]",19.998019238136223
66,"[[4.475064729656172, 20], [4.501121483838625, 20], [4.47144357779268, 20], [4.4332047143396265, 20], [4.483813026746291, 20], [4.474793000944664, 20], [4.423516099117876, 20], [4.477057573236452, 20], [4.483882386047417, 20], [4.475040159205031, 20]]",19.998019238136223
67,"[[4.529565357327249, 20], [4.489600708316599, 20], [4.4632792411902384, 20], [4.5046869975088955, 20], [4.441925417563196, 20], [4.461984987088406, 20], [4.492632254354878, 20], [4.472089662910561, 20], [4.467949269430635, 20], [4.476531765512325, 20]]",19.997642165229927
68,"[[4.516977879869098, 20], [4.45816198259834, 20], [4.4694454475469945, 20], [4.488533819261118, 20], [4.4275953902012635, 20], [4.471374749503561, 20], [4.517399791787307, 20], [4.468164336925627, 20], [4.4615671676480595, 20], [4.471803790973731, 20]]",19.997642165229927
69,"[[4.421236199659221, 20], [4.447688027327197, 20], [4.475597798493942, 20], [4.474242208247666, 20], [4.446881351322767, 20], [4.478000341503623, 20], [4.457104837958983, 20], [4.469410311168725, 20], [4.467542689856818, 20], [4.468241910949239, 20]]",19.997642165229927
70,"[[4.449332639462159, 20], [4.4749723779577675, 20], [4.477733003633556, 20], [4.4634015629720425, 20], [4.464272541563957, 20], [4.472603932673294, 20], [4.424919462867006, 20], [4.472997566700193, 20], [4.47641638954111, 20], [4.4718481682373445, 20]]",19.997642165229927
71,"[[4.472170287231944, 20], [4.490667306928897, 20], [4.47545828575423, 20], [4.4572306001571, 20], [4.483908615127663, 20], [4.467103241989471, 20], [4.438988533009585, 20], [4.4752852516588, 20], [4.4773716242536326, 20], [4.473862317829964, 20]]",19.997642165229927
72,"[[4.487397793621093, 20], [4.473548833948609, 20], [4.469872295826694, 20], [4.454055808569421, 20], [4.482246299402943, 20], [4.467151055545601, 20], [4.4502329137392165, 20], [4.472873391278557, 20], [4.466721751448318, 20], [4.472013528502758, 20]]",19.997642165229927
73,"[[4.489635414916257, 20], [4.460333422830802, 20], [4.46672525759151, 20], [4.4608862627407095, 20], [4.470961651718647, 20], [4.46863676932494, 20], [4.4609010975258725, 20], [4.46871197263, 20], [4.464917378613622, 20], [4.469957816240816, 20]]",19.997642165229927
74,"[[4.470323884180096, 20], [4.4557583373384295, 20], [4.468826138607761, 20], [4.485895335448036, 20], [4.463810464231379, 20], [4.469911588092081, 20], [4.4884904394803025, 20], [4.467345788367106, 20], [4.476007677151217, 20], [4.471487228968143, 20]]",19.997642165229927
75,"[[4.458581094608662, 20], [4.464489541893199, 20], [4.475201242344762, 20], [4.496668839583498, 20], [4.4599490751493995, 20], [4.472532105422756, 20], [4.493772486609875, 20], [4.47004166839513, 20], [4.475739805095612, 20], [4.472557817877271, 20]]",19.99756431417259
76,"[[4.458017571306579, 20], [4.476853438386558, 20], [4.476983777723005, 20], [4.48292455954123, 20], [4.462672519463578, 20], [4.473504413167906, 20], [4.461228591494251, 20], [4.473751645963424, 20], [4.473442989896693, 20], [4.473115309925594, 20]]",19.99756431417259
77,"[[4.464096980482219, 20], [4.480694427139031, 20], [4.46846199962482, 20], [4.467443028517797, 20], [4.471780469926204, 20], [4.473318226434064, 20], [4.4534563754301315, 20], [4.473219320194559, 20], [4.470397897836374, 20], [4.472225257168426, 20]]",19.99756431417259
78,"[[4.476269068786066, 20], [4.478127514338887, 20], [4.462573595824634, 20], [4.458313129875854, 20], [4.477780421522836, 20], [4.472964860860678, 20], [4.473622825207906, 20], [4.4694706857260496, 20], [4.469814512707437, 20], [4.471485260506983, 20]]",19.99756431417259
79,"[[4.48384409451498, 20], [4.474253139267705, 20], [4.4720583578602024, 20], [4.456108269294848, 20], [4.478114106598437, 20], [4.471394163037711, 20], [4.48677747687094, 20], [4.468435502749176, 20], [4.470600166369683, 20], [4.47096761499134, 20]]",19.99756431417259
80,"[[4.473966172326597, 20], [4.4687948710404015, 20], [4.477900059783952, 20], [4.481342445182304, 20], [4.465377460367825, 20], [4.470296453347928, 20], [4.490394154824754, 20], [4.46913314849254, 20], [4.471526676302905, 20], [4.470707575560055, 20]]",19.99756431417259
81,"[[4.465148825802754, 20], [4.468763097643066, 20], [4.471595366705247, 20], [4.490918806216083, 20], [4.464774475039286, 20], [4.471523136622602, 20], [4.467981779266423, 20], [4.471129825378861, 20], [4.472175233256161, 20], [4.47127429548114, 20]]",19.997520176546765
82,"[[4.470662872792442, 20], [4.473665852411107, 20], [4.4671820815501535, 20], [4.4627416779167115, 20], [4.466808132990473, 20], [4.472498701557663, 20], [4.454966130435701, 20], [4.473124140507458, 20], [4.4722471802589405, 20], [4.472263398741421, 20]]",19.99750272657834
83,"[[4.475643551883185, 20], [4.473751304127097, 20], [4.471657609685266, 20], [4.453785302950806, 20], [4.471890800891832, 20], [4.472476811648901, 20], [4.465640554813164, 20], [4.471480641705711, 20], [4.4714008557421225, 20], [4.472516388650443, 20]]",19.99750272657834
84,"[[4.473974916959343, 20], [4.473708285372624, 20], [4.4747176947385086, 20], [4.48092463909624, 20], [4.475165568870471, 20], [4.471078108571685, 20], [4.482510076149704, 20], [4.470335476969036, 20], [4.470939007871003, 20], [4.4709209066479465, 20]]",19.99750272657834
85,"[[4.471084946498909, 20], [4.472610624970227, 20], [4.4758905095047545, 20], [4.4861777683357875, 20], [4.472619943969662, 20], [4.47048121404888, 20], [4.491709567102169, 20], [4.471096180908874, 20], [4.470876457282547, 20], [4.470502103192433, 20]]",19.99750272657834
86,"[[4.4699619773264665, 20], [4.471546436427628, 20], [4.472501888846768, 20], [4.463880249672625, 20], [4.469322408977699, 20], [4.472108794169474, 20], [4.4950242337548705, 20], [4.472228215491262, 20], [4.471835099245951, 20], [4.472093450751329, 20]]",19.99750272657834
87,"[[4.470417896909733, 20], [4.470889706690433, 20], [4.468925479199325, 20], [4.44838122815819, 20], [4.4712096882732455, 20], [4.472440316448199, 20], [4.491058705017494, 20], [4.472108617663564, 20], [4.472315922891657, 20], [4.472416061690992, 20]]",19.99750272657834
88,"[[4.470928078054562, 20], [4.4709998343926, 20], [4.468565091562116, 20], [4.457448021992711, 20], [4.4728582393537595, 20], [4.471584176148625, 20], [4.452429371951471, 20], [4.471037580749351, 20], [4.4722562940982815, 20], [4.471950189342677, 20]]",19.99750272657834
89,"[[4.472144090906795, 20], [4.472067205684828, 20], [4.472057362347709, 20], [4.486983761604696, 20], [4.473087179686958, 20], [4.470984877938923, 20], [4.442772312401113, 20], [4.471050386881213, 20], [4.471834665419878, 20], [4.4714239335585395, 20]]",19.997500423077174
90,"[[4.4729354225256674, 20], [4.471953834569643, 20], [4.473974257914912, 20], [4.482966501988032, 20], [4.472962381581393, 20], [4.470766914044791, 20], [4.4388242826415505, 20], [4.472079327576326, 20], [4.471450648782502, 20], [4.47133397859995, 20]]",19.997500423077174
91,"[[4.470810418404703, 20], [4.471487130021184, 20], [4.472795509336047, 20], [4.459913685306095, 20], [4.471223010100872, 20], [4.472053544419411, 20], [4.454600961239397, 20], [4.471917499713906, 20], [4.471383420494274, 20], [4.47146601180697, 20]]",19.997500423077174
92,"[[4.470862684612185, 20], [4.471244042659306, 20], [4.470173311351555, 20], [4.463641802237202, 20], [4.470254676486638, 20], [4.472930153707313, 20], [4.490383375203124, 20], [4.471545448902262, 20], [4.4715280033686255, 20], [4.47156994160926, 20]]",19.997500423077174
93,"[[4.471010866793662, 20], [4.471542482710731, 20], [4.469505266272664, 20], [4.468218970115863, 20], [4.470888829074523, 20], [4.47248335598526, 20], [4.5024728743918985, 20], [4.471298196805055, 20], [4.4716965423947, 20], [4.471642692470862, 20]]",19.997500387597096
94,"[[4.471994928281719, 20], [4.471804260363356, 20], [4.471362311511009, 20], [4.476165523619814, 20], [4.472454993723085, 20], [4.470490230130018, 20], [4.462293701598269, 20], [4.471563659767073, 20], [4.471800910928301, 20], [4.471681441731151, 20]]",19.997500387597096
95,"[[4.47265896485368, 20], [4.471860864464894, 20], [4.472676146614634, 20], [4.476488586161188, 20], [4.472816998784109, 20], [4.469716510958827, 20], [4.445687347633054, 20], [4.47176177446724, 20], [4.471856927587285, 20], [4.471590881381263, 20]]",19.997500387597096
96,"[[4.473070388760716, 20], [4.47162766742501, 20], [4.472350551639093, 20], [4.471376089308402, 20], [4.472744345919428, 20], [4.471697293969318, 20], [4.453468997147456, 20], [4.47178501943094, 20], [4.471390969160136, 20], [4.471507975642953, 20]]",19.997500387597096
97,"[[4.472247038275689, 20], [4.471377285464084, 20], [4.471359769163803, 20], [4.467805153813489, 20], [4.470984578555371, 20], [4.473035911128868, 20], [4.484131557675102, 20], [4.471542768883007, 20], [4.471322454414268, 20], [4.4714736588067225, 20]]",19.997500387597096
98,"[[4.471619548421883, 20], [4.471238869746584, 20], [4.470942078099479, 20], [4.472746988456761, 20], [4.470006258143265, 20], [4.471348265316699, 20], [4.481973269081911, 20], [4.471375464795128, 20], [4.471581428612225, 20], [4.4716175977736, 20]]",19.997500387597096
99,"[[4.471174014330488, 20], [4.471589090582745, 20], [4.470681019862545, 20], [4.475489607082208, 20], [4.469399239445454, 20], [4.47025171274595, 20], [4.464826967863568, 20], [4.47142192277192, 20], [4.471762710550796, 20], [4.471684760819876, 20]]",19.997500163804023
100,"[[4.470898039873601, 20], [4.47183372399717, 20], [4.471500138824399, 20], [4.477105120290056, 20], [4.469315465752678, 20], [4.470723519765286, 20], [4.4554999468543866, 20], [4.471467908009092, 20], [4.471582158056556, 20], [4.471610628435267, 20]]",19.997500163804023
