Iteration,ParticleLocations,FunctionCost
38,"[[0.18640273968084536, -0.04411670052677458], [0.0723464631239309, -0.05073061936155521], [-0.16396650908518312, -0.041382273917095314], [-8.440644810357353, 0.2456300767289503], [-0.10731095400177698, -3.7275726799834574], [0.007273583140621084, -4.8824306192792815], [0.20508505050576298, -0.041874117450233256], [0.02359173909488491, -0.11476896559092026], [-0.05815552867639659, -0.3616395827868193], [-0.2042580488775869, -0.03974043806753032], [0.05249584480998984, 0.09161099545494017], [0.010286284611263123, 0.2971687369849094], [0.6602606212713904, 0.07676625646667845], [-0.03585032416063565, 0.010826190857087498], [-1.2680169421528125, -0.29286728192872113]]",0.3314996103175627
39,"[[-0.01471810822985195, 0.03549011571888125], [0.004245132178039207, -0.043149331376891226], [0.08021978093731971, 0.023463851302370664], [-10.810859124276408, 0.06640226091349338], [-0.14530454599311077, -1.3449200664400642], [-0.04611326055978347, -4.837777837268183], [0.2446325261982712, 0.07414631051714353], [-0.045112872160300216, -0.10435328457097004], [-0.07740814614223965, 0.13384930323233074], [0.19600221047460567, 0.015332716642600192], [0.20273920008259028, 0.3364410959856889], [-0.03926249650883277, 0.5460875189362171], [0.8076324394082286, -0.0035439814081127813], [-0.13905427137106044, 0.05775612804082327], [0.7980462110594999, -0.5148086495123694]]",0.27715559795891487
40,"[[-0.19678324704214745, 0.04438219554710168], [-0.06884612591296649, 0.05026245661667805], [0.1313736419444615, 0.067501562134938], [-4.518092166211844, -0.06038079913927574], [-0.042250432572155563, 0.8831164039037032], [-0.0682855277755827, -4.697875836389218], [0.09059620930512086, 0.14057105540400244], [-0.07494236262394574, 0.051126455482783384], [-0.08143476088479307, 0.2790340953734246], [0.13662431746587686, 0.05326516847967492], [0.10234846507225152, 0.4312087987694905], [-0.07345904922184916, 0.6748607882972651], [0.7740956268280598, -0.0333321138175969], [-0.18774913126497803, 0.013000137515331002], [1.3021807970883095, -0.4469433634540315]]",0.27715559795891487
41,"[[-0.29149692657268367, 0.03824464158862908], [-0.0556496706251871, 0.10725181526388862], [0.06482906841879295, 0.06508694052695631], [5.619431939174339, -0.047411947186697376], [0.03164959250855538, 2.1293634062075033], [-0.06244632468482547, 4.775673396009661], [-0.10158046223192038, -0.04734498741191309], [-0.04456770903987094, 0.10519179956169952], [-0.0027036725315324056, 0.05400906387855908], [-0.1209524963466029, 0.0440639812346826], [-0.11329558187826065, 0.35744959705395374], [-0.033693447698273274, 0.4944214904699509], [0.6858362314240298, 0.007748023435887236], [0.01720472170242271, -0.01834399122300729], [0.17072237417292646, 0.0408485674994597]]",0.27715559795891487
42,"[[-0.1769407391351146, 0.024760019652946524], [0.027828127777153593, 0.1282673136305498], [-0.020888126808910182, -0.07308162059975272], [10.912874320154957, -0.015261639970079371], [0.081129804967141, 0.12918220698557636], [0.09827485858601781, 8.299395194423093], [-0.04310415367381509, -0.149086141289698], [0.03222384709413058, 0.08269106746575691], [0.05526407496574491, -0.16169627111244553], [-0.23608856025039793, -0.011213575315267232], [-0.194802876806908, -0.021209785128769754], [0.04307328877853503, -0.021520888402276173], [-0.0917395212372214, 0.019186024404286014], [0.16067241877960323, -0.04028488133984409], [-0.8963832338236783, 0.3616125097048536]]",0.12535350432209036
43,"[[0.14739418166738627, -0.0526932248897827], [0.0781937822051301, -0.01521696909454101], [-0.05802058891567581, -0.06264759349333691], [5.326720101151907, 0.0023917971760427474], [-0.010091032641475955, -1.465591960015308], [0.19269252664734043, 10.190110542003374], [0.10412488671867726, -0.21582576244032114], [0.06471055576595021, -0.03587907577398487], [0.030041148296394773, -0.06271239369851511], [-0.11019919866667066, -0.05636411574056428], [-0.06669267245104196, -0.2813830409313153], [0.07766548952064703, -0.3766449751888021], [-0.47297865960646557, -0.04437556774240248], [0.10479704715257858, -0.04860647717353191], [0.16449145392750286, 0.4687730727635808]]",0.12535350432209036
44,"[[0.18543416623837908, -0.04886951002016221], [-0.006111760065092703, -0.11815995749576107], [-0.07080519798290841, 0.027996733975048038], [-0.9921532106653101, -0.003363949172996532], [-0.02002719840287738, -1.4127706806085067], [-0.02526764590110711, -0.20529104823759425], [0.12386243151263347, -0.14779227762642067], [0.01397169048734738, -0.08523969748724525], [0.011379529863795736, 0.01120362030043999], [0.15503038976878858, -0.037779421979058224], [0.139592407746435, -0.33539966662854437], [0.05157166329314179, -0.5370120968716949], [0.16002731206968712, -0.04832111660209546], [-0.03489951184562774, 0.0013491724269797667], [0.7334599460751767, 0.4569239046134882]]",0.12535350432209036
45,"[[-0.08086343642580576, -0.0071707200484497705], [-0.0388254084820804, -0.06304356800525523], [-0.005966938737800909, 0.07360897640744757], [-4.008729435199827, -0.0020819215415747118], [0.027534537775951926, -0.8405143666768249], [-0.16044733589441337, -7.308986710514234], [0.09971302814357136, -0.05708727576471448], [-0.02498940826728111, 0.007427705160315712], [-0.0016836030390235904, 0.06294483009970855], [0.24115970100705048, 0.06301293181180731], [0.27666694830189226, -0.3534963214909351], [0.018099094410054334, 0.3903523812923221], [0.43930847157856634, 0.06535296189146883], [-0.05947317428726345, 0.03711748449084735], [1.0521761756948778, 0.09321798650679936]]",0.05057180273597872
46,"[[-0.11142657875781914, 0.05707518153935003], [0.017769591191250288, 0.087983201532952], [0.07246617968963362, -0.017790115157588993], [-3.6973667333412394, 0.013340824367453409], [0.05652633062521382, 1.1648829452174307], [-0.11951875728299977, -3.148896760015904], [-0.022536014995618664, 0.03405323746327635], [-0.022884063945434078, 0.07896181006932991], [0.010403978473024801, 0.02851022447018934], [0.2892009365206374, 0.121775753927794], [0.11796721160460027, 0.18239373481224902], [-0.017446958770415882, 0.4878731575016453], [0.3195443289897124, 0.0643454269317656], [-0.012947557193813741, 0.03885097100498619], [-0.6676916528563865, -0.29466199028446327]]",0.05057180273597872
47,"[[0.09443121437720242, 0.05571868809237602], [0.04989764740819496, 0.05398495468770098], [0.05227704727128617, -0.05132782136572979], [1.4102270741328264, 0.023068702816752912], [0.07336277343463248, 2.0244296716189147], [0.1234457138281688, 0.10578865696535678], [-0.05798373377059131, 0.09573707889090201], [-0.00315658994209142, 0.08408993395482327], [0.020735055900520948, -0.0015736481110044213], [0.23083073064828852, 0.15909750882667517], [-0.1723679057675963, 0.32983279185762376], [0.013622343156568878, 0.23091508004190964], [0.12404176737213299, 0.0461036692675907], [0.04114560646132112, -0.00755143234492494], [-1.728405397872715, -0.4281002730318647]]",0.05057180273597872
48,"[[0.11527156390749452, -0.010140202171591069], [0.06718759767394578, 0.02616836802309315], [0.021372896357433592, 0.03837243806728284], [2.382902883006931, 0.02488344364390167], [0.03884143845206345, -1.3472682830886993], [0.13922539084352112, 2.28465456506042], [0.001631158485487512, 0.07564202056410677], [0.02695024720694898, 0.06621838292461024], [0.01557768396914207, -0.013425163568443862], [-0.06580790535570646, 0.16532257516056317], [-0.21965322089366765, 0.27524797560878667], [0.03150312999227459, -0.022263224336627085], [-0.07390509822082078, 0.026906433563355474], [0.02568658073701805, -0.02421317286640459], [0.6040466405078015, -0.4056523718114208]]",0.05057180273597872
49,"[[0.050372652511896196, -0.02488100188899621], [0.054438660783280156, -0.012680471824540296], [-0.00667978744356626, 0.07667585698125605], [1.4481510009977088, 0.002665549147334051], [-0.03636270589894455, -3.6548150943729087], [0.015815964023836837, 2.688600220006694], [0.04875764587936128, -0.02929061724474133], [0.023688875002730314, -0.01804838219653182], [0.008300163039162894, 0.023596933977308488], [-0.11984266571396446, -0.03334775424263728], [0.01004391686189185, -0.09568433502389029], [0.011010614513037816, -0.1573563688768129], [-0.14017500025187285, -0.008717701264139434], [0.005297480486287764, -0.019463774543687785], [1.1946264217321958, 0.03512141110746608]]",0.05057180273597872
50,"[[-0.05275853672739071, 0.007048279519578843], [0.003610983285300101, -0.024940080989089737], [-0.00330157340268198, -0.024288373587472503], [-1.1861989485336486, 0.0038488630196851], [-0.01407745509129582, -4.441156236009263], [-0.07135236046625719, 1.0834412404018523], [0.048841945283551874, -0.038609977689755534], [-0.0021839980953219963, -0.018927694338589394], [0.0091519068062573, 0.03359678728003079], [0.07982257187053055, -0.1674753511570399], [0.17118003263703174, -0.31576340621237], [-0.0026695925269137333, -0.2241421494080725], [-0.04475976350799124, -0.015469953753975797], [-0.008436157434048724, 0.0018631143426034204], [0.14192135193307687, 0.3377758526439116]]",0.05057180273597872
51,"[[-0.044112758940303726, 0.028334396760993405], [-0.033037922411903384, 0.009321215601430156], [-0.0065628956264068275, -0.08504509581077496], [-1.430131883038706, 0.002336615598716182], [0.004424546639415421, 3.4433647357435184], [-0.1311671679117254, -0.16022645277021486], [-0.048578242525046875, 0.012377314842727125], [-0.02227633699276993, 0.018334123758192905], [-0.02016665443246285, 0.00441528620191323], [0.1031029544721593, 0.045585082776669006], [-0.04321679166217593, -0.26470086770485934], [-0.02282173005524999, -0.22510099560973387], [0.031016120243673298, -0.014269523916121435], [-0.018049703978284266, 0.016791936563007263], [-0.7891991285344838, 0.4226934968231332]]",0.01480467830454657
52,"[[-0.03054368326771191, 0.030195719381162504], [-0.02960188046592699, 0.030361077145194725], [-0.011468330397363925, -0.020785759102530194], [0.11067195573194777, 0.0005660923764212174], [0.008580384454053661, 4.792844868977815], [-0.026571507605030534, -0.9806358308662804], [-0.10763766133057234, 0.030888197996194623], [-0.025522536062713964, 0.030940678572362164], [-0.02870205576247343, -0.017970486704240594], [0.06345217867994041, 0.1575170883687788], [-0.1658811596890317, 0.26407922708225684], [-0.01688616164995345, -0.03746414057661951], [0.013072010565378073, 0.00824356370755986], [-0.016104165824939166, 0.004229266736468569], [-0.7364307319715405, -0.31454762332641106]]",0.01480467830454657
53,"[[-0.003863825666973835, -0.005906503420287066], [-0.019502773460952187, 0.0010433212918234437], [-0.009686059649885408, 0.04834304433319708], [1.0637985483274865, 0.0008859466398929629], [0.005048040314005783, -1.035904649516012], [0.07960331517418108, 0.05857799163851296], [-0.133295134734321, 0.010228939969484482], [-0.021272334848206394, 0.01184977478848594], [0.004468581494524608, -0.029816552417689598], [-0.059504193288329024, -0.004989216956480136], [-0.041302268421323535, 0.5351611433750032], [-0.0007136215137026544, 0.140324752035396], [-0.040571812082228945, 0.023366696295001575], [-7.4657874756804e-05, -0.007472681977185074], [-0.47409575635041257, -0.2598880847288382]]",0.01480467830454657
54,"[[0.014812074653542815, -0.031178059381301762], [-0.0008267916702354265, -0.02572419421853244], [-0.0005219447902516088, 0.02635565493152863], [0.9604794277505323, -0.00839292622086775], [0.00038945048193662034, -4.590506250239001], [0.1527341369377405, 0.7859958006977438], [0.028090144576152026, -0.03592680387584017], [-0.006926095855381637, -0.00853768982663411], [0.01380691581802953, 0.006707948959541497], [-0.12687212146515764, -0.11997095734582133], [0.10788637861566533, 0.10957335820820352], [0.010522405086900947, 0.02139516284078674], [-0.01009712558225808, 0.03065254714277893], [0.005414621040107932, -0.013405888936743986], [0.6331532737320896, 0.04786790251169032]]",0.00988215158808714
55,"[[0.001213155615300292, -0.008943540344787105], [0.008521264720409018, -0.013327157407589975], [0.0019206503692591323, -0.0365262234679014], [-1.0371727110898457, -0.011108884682945394], [-0.00684238034110248, -4.22558317502728], [0.021662087262958485, -0.005087723025368418], [0.08289907284796721, -0.033619410377362824], [0.00583671877916259, -0.017871907834604916], [0.010719005663354944, 0.01621533060877838], [-0.09208109640538846, -0.061555478036169495], [0.12185040649287095, -0.20532932546628763], [-0.0009631038982195663, -0.10262787673409564], [0.01780232851978786, 0.002587996626458984], [-0.0006831229223819412, -0.0058619255675188345], [0.7164605456238459, 0.16095585368168447]]",0.00988215158808714
56,"[[-0.012029118760242484, 0.012648875231645627], [-0.0007165404246078002, 0.003777887089704668], [-0.0012344545103794282, -0.0644508100102841], [-1.6395184957777178, -0.003665412435690991], [-0.00048250340472904413, 1.0812551693250967], [-0.11348606412684212, -0.5603065963563636], [-0.01982270946137908, -0.013617003160213529], [0.003795856890777799, -0.014051876371329854], [-0.011474077540767375, -0.008320420055484026], [0.10436875763621277, 0.04608787586606029], [0.05764301451290903, -0.41304629633390444], [-0.008765631403440749, -0.10477264276181529], [0.034469208912329095, -0.01947086750822504], [-0.004951543696124852, -0.0005811512090612286], [0.0034078416627800756, 0.05251296139133575]]",0.006908997082685886
57,"[[-0.014645608550109707, 0.015579297582494213], [-0.007183004026119572, 0.015751418237810916], [-0.0031615120304095343, -0.014459635521590977], [-1.980184623154722, 0.008427991760724347], [0.003553780931429591, 3.7867028852742135], [-0.12568654715377606, -0.510319873218797], [-0.08904979516366072, 0.03292861013517899], [-0.001102546349184252, 0.00464818879817298], [-0.014066069064903403, -0.011657117847546122], [0.18548927377210328, 0.09821092687879643], [-0.056202437438961764, -0.2937991543384304], [-0.0003574378785114775, 0.03472714977578163], [-0.004700370750917768, -0.01493594098295293], [-0.0073804849720537835, 0.008653331487093177], [-0.5035927854472114, -0.1124155487462692]]",0.00293326539372174
58,"[[-0.013030593767132977, 0.004839075836500379], [-0.0027221668154793705, 0.020668595139123343], [-0.001466262502500369, 0.049447293544694126], [-2.202395609689166, 0.015878666015566853], [0.0005240620422614951, -1.8222660877034058], [0.09330426111996998, -0.4368611908812109], [-0.12216558064729577, 0.04269325828200307], [-0.004527933708996143, 0.017158954645960334], [0.004811448104553712, 0.0038079830159798295], [0.08660614912653157, 0.1265343923394801], [-0.13261327596298114, -0.06510180463384124], [0.005385065714863185, 0.07206136690613821], [-0.027119483266844886, -0.009986756087746858], [-0.007879545913859538, 0.006573763782246449], [-0.13610386116556755, -0.048072350701785754]]",0.00293326539372174
59,"[[0.007420896011975932, -0.0031062135140091564], [0.004280255100793231, 0.020451854266644733], [0.0008836287682561989, 0.03883161088263964], [0.8653668717767662, 0.01760993896658961], [-0.0031934073926135403, -5.167503047372369], [0.14696768146558814, 0.11590135785795175], [0.05293809073021921, -0.009365285878218277], [-0.006069076498511038, 0.008616210336950774], [0.01738556346726191, 0.014579923587023074], [-0.14133276421754865, 0.06929020217306882], [-0.05318277133252032, 0.09672239611271688], [-0.00014633913784721248, -0.012769675728692254], [-0.017292409645599867, 0.0167391001093938], [0.00032715185979902313, 0.0018521175691590761], [0.2416219407384378, 0.023529005363929226]]",0.00293326539372174
60,"[[0.015534033061908014, 0.0012201081933497764], [0.004214135192541732, -0.012374680714922343], [0.0015847896539183796, -0.014381497004021845], [1.3458570842896476, 0.009725391375693164], [-2.9570327589898814e-05, -3.1962126781306996], [0.05709706559141953, 0.3469253258683801], [0.1340455205549141, -0.03149461286778411], [-0.004198606685865075, -0.00975555958980409], [0.0009785112050903488, 0.00040986230324947803], [-0.20579371676671948, -0.011483701690164924], [0.10323190173164269, 0.18796092797543235], [-0.003077526965566557, -0.051148538531189044], [0.02313539678422904, 0.027589066827501854], [0.006071840301360016, -0.0014530347800020848], [0.38363577344396205, 0.07079067136083325]]",0.0007017781407938628
