Iteration,ParticleLocations,FunctionCost
25,"[[-0.017725249685291877, 1.7133249765431928], [-1.1497660583545528, 1.4450762832860682], [-0.17097456224641433, -0.23360123240518382], [-0.7302829204058866, 0.6222416263526321], [0.3698465085296604, 0.6432240306375752], [0.09786057233407439, 3.6470363846283975], [0.19503415139381103, 5.723471165102179], [-0.02163663851510867, 0.19537154216795166], [-7.675839950674769, 0.31114326269049974], [-0.25321349627219986, -0.07796220584559962]]",0.17466013419845794
26,"[[-0.1997683125304971, -1.324558066390513], [-1.5945217852350244, 0.38684471984483526], [0.31183377814419594, -0.5927815700585732], [1.307765449567928, 0.0692513692657033], [-0.13359313452274935, -0.9773849948268833], [0.04955938891249096, 0.05918881596890557], [0.20352359151661686, 2.5335341645754035], [-0.01262266750518428, -0.12351875009944918], [-0.2247215964963969, 1.2634635506546252], [-0.5107485987072895, -0.024387001802641098]]",0.17466013419845794
27,"[[-0.304939682878723, -2.357312387689244], [-1.769031373689072, -0.7446729253640687], [0.49564793271798335, 0.11348689283321967], [1.1047567402278935, -0.486660169763653], [-0.3858114553416425, -1.4769152822870382], [-0.04366293683628494, -2.4712372962192917], [-0.08518777459198851, -1.4557040164538035], [-0.010681823975167377, -0.17909400597586736], [5.2845010002220985, -0.3621772771346967], [-0.399678499375142, 0.019585001260776808]]",0.17466013419845794
28,"[[-0.30198707912056705, -1.968484736217678], [-1.310733094393422, -0.19808442676664606], [0.5872345508899305, 0.39510943325028836], [-0.9273242670165296, -0.5738874212146053], [-0.37270303222588586, -0.03118989018552165], [-0.09855768277852471, 0.09136579985845605], [-0.21269401503599883, -2.90586214367662], [-0.010326364473305278, 0.05178491831053181], [3.4478510282864985, -1.105192927492351], [-0.01403362994351548, -0.009470157115853084]]",0.17466013419845794
29,"[[0.1259956428378955, 1.3912773312018851], [-0.6551171038369716, 0.2851342320884787], [-0.07742159341737398, -0.19012371117321414], [-2.093785864325087, -0.0715995738771874], [0.2545523403773191, 0.9974511852821111], [-0.08758547666948335, 1.8168942924156528], [-0.1386760710559353, -3.7577829022973703], [-0.015736769003899094, 0.1727323915429204], [0.18638840500423326, 0.3896127097012261], [0.2559177786586231, -0.029808767979494007]]",0.056834054873085904
30,"[[0.3263846707980107, 2.0254562065949395], [0.7263862923303628, 0.3075943102872447], [-0.5291369542357452, -0.4415422517625774], [-0.6580465838199852, 0.39537314106141896], [0.44299444719977754, 0.8203306390607735], [-0.04731728662896068, 2.329032883668878], [-0.011121442812646515, 1.5528124323823902], [-0.01900163957203343, -0.08062394203419901], [-2.489562457637437, 0.9338788984848877], [0.3561089736353158, -0.02564003768714073]]",0.056834054873085904
31,"[[-0.11130144102353379, -0.9273337384203542], [0.32022499480153765, -0.1616620246258358], [-0.4485435403031409, 0.1520805754180083], [0.8215361927431568, 0.2473220318395999], [-0.020147800746790234, 0.07555328766383018], [0.02867224493197578, -1.8808955966278513], [0.07702747968129146, 4.6788059330581895], [-0.016864865848997056, -0.1900472750302545], [-2.430425496452573, 0.5607456969118196], [-0.021345503796005028, -0.02267604465002658]]",0.056834054873085904
32,"[[-0.2730052303220854, -2.874307405420393], [-0.1776899349330232, -0.32284464357544407], [0.4351438573048102, 0.5364420819764648], [1.2431664602177688, -0.24489356650152716], [-0.3344421553143729, -0.5670517577986577], [0.02413499599417815, -1.9204886245887725], [0.0399297604189471, -0.1458180273291214], [-0.011558788908342797, 0.010554751413754754], [1.8050342324722664, -0.42034005870213], [-0.2821532724874197, -0.0037104424853169338]]",0.056834054873085904
33,"[[0.11533017542405916, -3.484393399109994], [-0.21110756941818531, -0.3291381295878629], [0.1960870436408052, 0.6103130306419151], [1.2481067461286903, -0.15024355929702787], [-0.5136741220887576, -0.5869877574742757], [-0.0012014133939066245, 0.928427168879232], [-0.06322973528781184, -3.4493139198741107], [-0.007844535049884816, 0.15097616992456123], [3.403129975766701, -0.35903040122707297], [-0.10742585463867643, 0.030430497889992587]]",0.04858807566656864
34,"[[0.29358684652870926, -1.6891301392146236], [-0.14061658698674648, -0.2079760473101407], [-0.10857698132558702, -0.3040231755618563], [-0.9428414710240336, 0.005703966796209048], [-0.0460019667433324, 0.44359936373783837], [-0.026954470910629465, 1.5085727142731566], [-0.057382423602478874, -3.8167452581117534], [-0.009152775955787975, 0.1429287225105439], [3.6570376035407643, 0.14584195028765068], [0.0488180874452816, 0.04852854067781779]]",0.04858807566656864
35,"[[0.12238332231418597, 0.6574537925711625], [-0.06117600452882742, 0.23289971001459048], [-0.2292762836389359, -0.7899625393566622], [-2.420215549233202, 0.12354330601694744], [0.3081149633993405, 0.6377228912002403], [-0.027808868188875492, 1.8012995788089816], [-0.026226804129217615, 3.06232931599821], [-0.011146704144239029, -0.12401902063724485], [-1.652399477905885, 0.3761309315839381], [0.15268131585132505, -0.0005122619279329665]]",0.04858807566656864
36,"[[-0.11971195243442517, 1.9272160175431157], [0.07048999569236865, 0.3428006597047911], [-0.18642116004231496, -0.45488187044685774], [-0.5373924769269967, 0.02622229217169353], [0.2926872648759957, -0.4368502924306338], [-0.020458035879244833, 1.2464966525637236], [0.013111361026439464, 5.906364943498071], [-0.012940288031553856, -0.13848324957069677], [-4.255967957753123, 0.21393529332661296], [0.05436687322596015, -0.030099168389838605]]",0.04858807566656864
37,"[[-0.274182441922339, -0.9933542949096068], [0.03984177249980769, 0.1755853053553778], [-0.036266643145296484, -0.09092685279484891], [1.6808859215313094, -0.06836981429308847], [0.2471418165509679, -0.8216731598023288], [-0.0063514288565594875, -1.3178520941986651], [0.03162075344268233, -2.9665934479546348], [-0.012366760230246666, -0.05641986096860896], [-0.24601574507524493, -0.25174722785573633], [-0.08499856748753346, 0.005494164194854153]]",0.04858807566656864
38,"[[-0.11403500575691322, -1.5833531221510098], [-0.030904860986153193, 0.017678169889036505], [0.10706082610805923, 0.22319284780241233], [3.2282092616616977, -0.038899979672611884], [-0.24940929727485595, -0.40265339991019006], [-0.0031543510812561655, -1.5250394248320913], [0.02948639321820126, -5.033980260330479], [-0.0117581572658976, 0.02504374042345299], [2.846987548628164, -0.1751214313003414], [-0.03668448822141583, 0.03245044339166055]]",0.04858807566656864
39,"[[0.19840773928943, -0.7072161056149271], [-0.06727216441736557, -0.09724971416841686], [0.1269168985888387, 0.31826855896583534], [-0.8683491508178194, 0.021009894168640554], [-0.38734132168803426, 0.236334096563172], [-0.015244030865814367, 0.6209429902041421], [-0.04411752606058454, -1.1357422618863477], [-0.011297118354994997, 0.05441461641342799], [4.345966810127008, 0.088894717861212], [0.0197181200111625, 0.033848102013745975]]",0.04858807566656864
40,"[[0.03848547425384488, 0.43412867383220455], [-0.06672492975792398, -0.07290064694654039], [-0.04567246883108775, 0.016253684803587798], [-2.110553594246486, 0.04877183812010723], [0.14294952415566908, 0.5767275907565346], [-0.016843432601360297, 1.3492094642584909], [-0.08893033959009361, 2.0995095362556424], [-0.011273400149716239, 0.0376878682603268], [-1.9323701229064323, 0.13514739992071895], [0.0028920466605066933, -0.009489151011329765]]",0.04858807566656864
41,"[[-0.1083708972080934, 0.7055191789930028], [0.039839137016933146, 0.059451336581104325], [-0.1084484953073589, -0.21843212468159895], [-1.7940782595049123, -0.039803367689793145], [0.49151164057796526, -0.2093026195406713], [0.0076128518524456665, -0.2718666600260786], [-0.03618690557678381, 1.3834431774766154], [0.011172309501686989, 0.02474649767969178], [-4.911565538854122, 0.04699515469398044], [-0.00888620468495237, -0.039825228128882784]]",0.01951804284776948
42,"[[-0.02123928601368079, -0.38739348832808196], [0.07657388275722773, 0.1483299519318667], [0.06437903599682715, -0.14431118863182404], [0.8079085206651546, -0.08745481017347041], [0.39834576418213874, -0.4596023186390326], [0.017852341545859775, -1.3181087964017286], [0.06686432675399903, 0.15930004092064354], [0.020468828783440248, -0.01619682707538249], [-6.519568895371497, -0.09422791613014248], [-0.006299998394092756, -0.04600321575941142]]",0.01951804284776948
43,"[[0.08221025294038697, -0.634319802393915], [0.09088634232192869, 0.20849425856999368], [0.09880262479479796, -0.0717886471051666], [1.078776249180343, -0.1140726050126621], [-0.2532865876601098, 0.008176479916251755], [0.011032705493293998, -0.07929804909217641], [0.03233033173805594, -0.877455843459513], [-0.000634715616785745, -0.03873959441897104], [-0.23344241084139128, -0.14940718244669193], [0.005576669435188046, -0.011796563375544668]]",0.01951804284776948
44,"[[0.11363496640536344, 0.3127474490477763], [-0.06772108835718549, -0.04139672908673128], [0.027677229960973063, -0.01826900225892452], [0.35916587031580605, 0.0186114389862677], [-0.5496489029003497, 0.30300008221485747], [-0.009335442571954641, 0.8206445186681252], [-0.0308161710695862, -0.5115857201358167], [-0.015275485539862256, -0.031120233444263613], [4.321375007181493, -0.17027986073562143], [0.013175856804652296, 0.013423068003879293]]",0.01951804284776948
45,"[[0.025683430718821038, 0.6637504055451091], [-0.08764465434338646, -0.19256563877975374], [-0.048062655899833065, 0.025143959313296077], [-0.4722571411558867, 0.07041014508814819], [0.09257760749675004, 0.03705335732071591], [-0.023096558106142438, 0.19636460140597423], [-0.04002564123923897, 0.7252299479405411], [-0.01748874318272968, 0.013520254177191545], [-0.12083593535615744, -0.15290847034945765], [0.007622262926200604, -0.010530156617281971]]",0.01951804284776948
46,"[[-0.06533082810600208, 0.5799259309359727], [0.029451428214819247, -0.1294306547006892], [-0.0396139823388494, 0.018068464359751603], [-0.49108657413174306, 0.09223645402789898], [0.4596425385746167, -0.19886843574796464], [0.00015612342986193184, -0.4232303385785544], [0.006656498686312871, 0.29625517112304633], [0.017501118055626333, 0.038948127768049644], [-3.168344691483367, 0.05962640077465631], [0.001563494654027828, -0.0252640542266823]]",0.01951804284776948
47,"[[-0.04961627290740202, -0.18067872562682596], [0.10669493121497535, -0.053938439446122755], [-0.027551347708618522, 0.004204886369047377], [-0.15652443186730458, 0.07563421464909753], [0.48304609324040504, -0.2538670405173402], [0.020642764320121798, -0.1409826038230828], [0.03730492919064066, -0.07353027233496717], [0.02047374809892519, -0.024777179793475303], [-4.37150120990021, 0.19338725593148537], [-0.00028431045459949506, -0.0071861870982253065]]",0.01951804284776948
48,"[[-0.03054495777077, -0.6603366490582101], [0.1573829969588015, 0.00654370308499469], [-0.007817790757943262, -0.027239717669630407], [0.1737484402794775, -0.06029248654703798], [-0.2569830018120799, -0.08494627941686339], [0.011355698528967154, 0.16177740593816503], [0.04993546848150537, -0.25692203487370135], [-0.011414493127755537, -0.03424434590311286], [-4.912418244076429, 0.1765641879921343], [-0.001577774030638621, 0.005468319891694587]]",0.010259527172069127
49,"[[0.03152110115640339, 0.2957668450775268], [-0.07946004320958278, 0.04711564424018873], [0.018297546822836158, -0.03626094886444385], [0.27927637051044557, -0.08141696185351903], [-0.5069667573874567, 0.09358962078477273], [-0.01849653491630663, 0.2868545451435558], [-0.016775606200016425, -0.018379956211916543], [-0.019271644783639283, 0.02301346568555708], [-3.29071128277322, 0.09482511620690161], [-0.0024831985338660094, 0.014326474784638513]]",0.00642571068860498
50,"[[0.0593108030049983, 0.7929813496539381], [-0.09531204405172822, 0.05719203313408291], [0.023624745163751307, -0.038828772104175645], [0.2979054326595084, -0.08080029505175085], [0.05738110180479172, 0.09017340280430763], [-0.01693800289558926, 0.11219043823384817], [-0.060173053518085426, 0.16761250797961638], [0.002253695086349993, 0.05272513039299451], [-0.909048887848166, -0.08220706340351643], [-0.0014610699539325594, 0.003558841593060722]]",0.00642571068860498
51,"[[-0.012869006217876344, 0.6957368668860593], [0.05916726572985814, -0.02085882132279756], [-0.009976502791676244, -0.029151955103448327], [-0.1786082398132876, -0.0750306720781923], [0.33528891876798184, 0.007056406079140459], [0.00438107841242916, -0.1309573529492296], [0.001014853766742721, 0.09526197139333983], [0.013805297576907438, -0.0024201746496663595], [1.503843501419186, -0.08057156942435607], [-0.0007455799479791445, -0.003978501641043731]]",0.0029361114271964084
52,"[[-0.05380502191517016, 0.025724046825459257], [0.08312775821301122, -0.06651176513871004], [-0.023264187466369806, 0.00736360086498801], [-0.34120764321471353, 0.009031942197845325], [0.20455333846366316, -0.057175538348447505], [0.011381073680406441, -0.07902870149066563], [0.04025159647218359, -0.03945156845702574], [-0.0017097937656682487, -0.03106817844488986], [2.6849149372068366, -0.05356663078762525], [-0.0004265244081906786, -0.005216590426533802]]",0.0029361114271964084
53,"[[0.013968688496260977, -0.4720517892877248], [-0.01964881359940593, -0.056609237453126994], [-0.0165677820631737, 0.03214951571618403], [-0.20366302065297334, 0.06371292653457838], [-0.132148718766714, 0.0028775558787979064], [-0.0077783979185385085, -0.011772098641014916], [0.05632591323434337, -0.11335405700934048], [-0.012072995283208533, 0.009761187017978925], [-0.5773390097703164, 0.025309126773576607], [-0.002177756320422744, 0.005176044640497008]]",0.0029361114271964084
54,"[[0.03426046043076941, 0.09100876002160024], [-0.07131434461334803, -0.03815894110386174], [0.018278630138751938, 0.04317543453658001], [0.20621172589855488, -0.014896458897303372], [-0.20323085371116062, 0.04520889987087185], [-0.020128101262155605, 0.05332864561966205], [0.04562568704736486, -0.09313709071412424], [-0.012867516225680685, 0.03580332521026525], [-2.175980540727507, 0.04301913813047037], [-0.0030860127223490104, 0.00986823679119971]]",0.0029361114271964084
55,"[[0.013090855400884394, 0.41482339740185725], [-0.011381885311214264, 0.03115312340698595], [0.024274113373609997, 0.004601580044329361], [0.12492194601080184, -0.06298911332476731], [-0.16541492173184988, 0.024848668004533562], [0.003871974462766964, 0.002500464077034116], [0.016033883693232744, -0.06934483919433018], [-0.00611860808561723, -0.007821033811466205], [-1.505313046607094, 0.0484398683682909], [-0.0004722713946541685, 0.003071630796214605]]",0.0029361114271964084
56,"[[-0.00734212189246411, 0.6396162651435584], [0.048954303877065154, 0.026831393956431637], [-0.005918779099653951, -0.025307029687160386], [-0.09938460834654059, -0.061998587458876445], [0.12597642965356612, -0.012570995244303062], [0.018487235646398807, -0.03292204418130081], [-0.037553194945155244, 0.019433398333196183], [0.0023636269599578326, -0.032075765218416444], [1.5647741492399494, 0.04315947407690459], [0.0013573475347322206, -0.001685993400274968]]",0.001916004221424572
57,"[[-0.01450357785213904, 0.739508039054653], [0.08119706535944196, -0.011759651270663647], [-0.01604559826487019, -0.02936972721118065], [-0.1037876136097298, 0.03780609019706871], [0.22624885069121078, -0.029850999659884605], [0.0010161118312755554, -0.04047869423379463], [-0.03714421580004931, 0.055756537279905635], [0.006420979584666399, 0.011406184488717074], [2.404841137053439, 0.02634451012216039], [0.0026380807853026928, -0.005016330337817669]]",0.0009294527505581129
